Index,Name,PUBCHEM_COMPOUND_CID,ACTIVITY,ALogP98,ES_Sum_dO,ES_Sum_dssC,ES_Sum_sOH,ES_Sum_ssCH2,ES_Sum_ssO,ES_Sum_sssCH,ES_Count_dssC,ES_Count_sCH3,Molecular_Solubility,Num_DoubleBonds,Num_H_Acceptors,Molecular_FractionalPolarSurfaceArea,CIC,IAC_Mean,IC,JX,Wiener,SC_3_P
"1,024",62912,"62,912",Non-Bitter,1.426,10.044,0.872,0,0.833,0,0,1,2,-1.695,2,2,0.285,0,1.46275,3,3.40095,72,7
"1,025",3018539,"3,018,539",Non-Bitter,1.74,10.566,-0.091,0,1.895,4.755,0,1,2,-1.427,1,3,0.314,0.66666,1.50996,2.50325,2.83566,108,7
"1,026",61657,"61,657",Non-Bitter,1.745,0,0,0,0,0,0,0,2,-2.002,2,1,0.286,0.25,1.53063,2.75,2.67886,63,11
"1,027",173312,"173,312",Non-Bitter,2.652,10.841,-0.063,0,4.298,4.861,0,1,2,-2.378,1,3,0.263,0.97771,1.42155,2.48171,2.911,200,9
"1,028",20381858,"20,381,858",Non-Bitter,2.458,10.617,0.832,0,0.776,0,0,1,1,-3.51,5,2,0.213,0.5196,1.40092,3.18083,2.7299,272,17
"1,029",473,473,Non-Bitter,-1.073,20.135,-2.034,8.049,0.723,0,0,2,1,-1.333,2,4,0.52,0.22222,1.74899,2.9477,3.17285,102,8
"1,030",61663,"61,663",Non-Bitter,1.597,10.03,0,0,0,0,0,0,1,-2.067,3,1,0.358,0.25,1.59167,2.75,2.87759,63,11
"1,031",8712,"8,712",Non-Bitter,2.165,0,0,0,0,0,0,0,1,-1.458,3,1,0.173,1,1.28669,2,3.09932,60,11
"1,032",61261,"61,261",Non-Bitter,2.129,0,0,9.089,0,0,0,0,1,-1.755,3,2,0.324,0.44444,1.51972,2.72548,2.90963,86,13
"1,033",10448,"10,448",Non-Bitter,0.318,0,0,8.184,2.345,0,0,0,1,-0.844,0,2,0.372,0.99999,1.42379,1.58496,2.20226,35,3
"1,034",6430713,"6,430,713",Non-Bitter,0.377,10.022,0.252,0,0.652,0,0,1,2,-0.859,1,2,0.353,-1.00E-05,1.52164,2.58496,2.6554,32,3
"1,035",18635,"18,635",Non-Bitter,0.546,9.55,0,0,1.657,0,0,0,1,-1.068,1,2,0.362,-1.00E-05,1.52164,2.58496,2.34153,35,3
"1,036",85519,"85,519",Non-Bitter,0.697,10.177,-0.185,0,2.587,4.691,0,1,2,-1.667,1,3,0.314,0.52832,1.50996,2.6416,2.63223,114,6
"1,037",62351,"62,351",Non-Bitter,1.45,0,0,0,2.273,0,0,0,1,-1.886,2,2,0.448,0.25,1.56831,2.75,2.66002,84,5
"1,038",3018619,"3,018,619",Non-Bitter,5.298,10.066,0,0,12.766,0,0.868,0,2,-5.627,1,1,0.067,1.86666,1.05629,2.04022,2.87515,548,12
"1,039",61524,"61,524",Non-Bitter,4.436,10.59,-0.435,0,8.328,4.397,0,1,2,-4.673,1,2,0.115,0.97211,1.22104,2.83523,3.11082,435,12
"1,040",12206,"12,206",Non-Bitter,1.6,10.348,-0.105,0,2.55,4.413,0,1,2,-1.216,1,2,0.188,0.25,1.29546,2.75,2.83362,76,6
"1,041",7341,"7,341",Non-Bitter,0.363,10.089,-0.689,8.313,1.738,0,-0.167,1,2,-1.261,1,2,0.283,0,1.32353,3,3.20817,70,7
"1,042",26335,"26,335",Non-Bitter,0.791,0,0,0,0,0,0,0,1,-1.705,4,2,0.189,0.88888,1.40208,2.28103,2.91329,90,12
"1,043",155007,"155,007",Non-Bitter,1.604,10.485,0,0,1.932,5.701,0.094,0,2,-2.355,2,2,0.143,0.16666,1.2638,3.41829,2.47275,197,20
"1,044",15654,"15,654",Non-Bitter,1.762,0,0,0,0,0,0,0,1,-2.235,3,1,0.311,0.25,1.5628,2.75,2.95998,61,12
"1,045",15241357,"15,241,357",Non-Bitter,2.518,11.167,2.036,0,3.274,5.212,0.855,3,2,-1.552,2,2,0.158,0.33333,1.29573,3.25162,2.19847,178,25
"1,046",583664,"583,664",Non-Bitter,6.822,24.735,-0.317,0,7.777,11.677,3.28,2,6,-6.599,2,4,0.121,1.43137,1.19925,3.4266,1.68668,"2,668",48
"1,047",31253,"31,253",Non-Bitter,3.688,0,2.494,0,2.126,0,0,2,2,-2.887,3,0,0,0.19999,0.96123,3.12192,3.4629,146,8
"1,048",31291,"31,291",Non-Bitter,5.502,10.065,0,0,15.636,0,0,0,1,-6.003,1,1,0.068,2.21461,1.05629,1.69227,2.81552,560,12
"1,049",11005,"11,005",Non-Bitter,4.006,10.259,-0.657,8.456,14.359,0,0,1,1,-5.574,1,2,0.149,2.0762,1.15452,1.92379,2.86717,667,13
"1,050",10582,"10,582",Non-Bitter,1.782,0,1.289,9.049,2.791,0,1.577,1,2,-1.885,1,1,0.124,0.36363,1.15417,3.09579,2.21536,138,27
"1,051",61262,"61,262",Non-Bitter,2.161,10.717,1.164,0,2.968,5.062,1.508,2,3,-2.692,2,2,0.128,0.62534,1.24755,3.182,1.95863,305,30
"1,052",17029,"17,029",Non-Bitter,6.882,10.129,0,0,17.842,0,0,0,1,-7.956,2,1,0.054,2.1039,1.04806,2.14402,3.011,"1,140",16
"1,053",61874,"61,874",Non-Bitter,2.297,9.716,0,0,2.244,0,0,0,1,-2.619,3,1,0.115,0.52832,1.20091,2.6416,3.19102,120,6
"1,054",6365761,"6,365,761",Non-Bitter,2.297,9.732,0,0,1.99,0,0,0,1,-2.567,3,1,0.115,0.44444,1.20091,2.72548,3.04624,120,6
"1,055",6436488,"6,436,488",Non-Bitter,2.041,0,0,8.302,2.44,0,0,0,1,-2.314,2,1,0.132,0.66666,1.16256,2.50325,3.09378,120,6
"1,056",181575,"181,575",Non-Bitter,1.919,10.286,0.093,0,1.016,0,0,1,2,-2.413,3,1,0.113,0.22222,1.20091,2.9477,3.42173,114,6
"1,057",20487,"20,487",Non-Bitter,2.037,10.895,0.021,0,6.686,5.251,0.978,1,0,-1.739,1,2,0.178,0.79589,1.29056,2.66353,1.92122,144,20
"1,058",12777,"12,777",Non-Bitter,2.09,10.726,-0.01,0,4.854,5.087,0.227,1,1,-1.652,1,2,0.174,0.19999,1.28067,3.12192,2.16091,124,13
"1,059",7704,"7,704",Non-Bitter,2.09,10.594,-0.013,0,5.001,5.024,0.242,1,1,-1.719,1,2,0.174,0.19999,1.28067,3.12192,2.04001,132,13
"1,060",454,454,Non-Bitter,2.765,9.837,0,0,6.962,0,0,0,1,-2.716,1,1,0.109,0.88888,1.12385,2.28103,2.63154,120,6
"1,061",61431,"61,431",Non-Bitter,3.013,0,0,0,7.541,10.167,0.006,0,3,-3.123,0,2,0.087,1.22957,1.16608,2.35538,2.93387,258,11
"1,062",11449,"11,449",Non-Bitter,1.807,21.056,-0.538,0,3.418,0,0,2,2,-2.101,2,2,0.204,0.39999,1.28067,2.92192,3.21994,143,9
"1,063",14493,"14,493",Non-Bitter,3.512,0,0,0,10.14,0,0,0,0,-1.75,0,2,0.38,1.95097,1.19811,1.37095,2.60342,165,7
"1,064",379,379,Non-Bitter,1.269,10.031,-0.67,8.269,5.884,0,0,1,1,-2.364,1,2,0.233,0.8,1.25972,2.52192,2.77061,158,7
"1,065",957,957,Non-Bitter,2.795,0,0,8.422,7.862,0,0,0,1,-2.522,0,1,0.125,1.7344,1.08604,1.43552,2.56486,120,6
"1,066",20083,"20,083",Non-Bitter,2.716,0,0,8.851,6.027,0,-0.096,0,2,-2.357,0,1,0.125,0.75054,1.08604,2.41938,2.70951,114,6
"1,067",11527,"11,527",Non-Bitter,2.784,0,0,9.084,5.59,0,-0.045,0,2,-2.234,0,1,0.125,0.44444,1.08604,2.72548,2.83268,110,7
"1,068",246728,"246,728",Non-Bitter,2.598,10.686,0.406,0,4.999,0,0,1,2,-2.265,1,1,0.108,0.44444,1.12385,2.72548,2.92465,110,7
"1,069",22757845,"22,757,845",Non-Bitter,3.084,9.984,0,0,5.574,4.857,0.151,0,2,-2.672,1,2,0.141,0.36363,1.21701,3.09579,3.15394,190,10
"1,070",5318599,"5,318,599",Non-Bitter,2.485,0,0,8.335,5.135,0,0,0,1,-2.422,1,1,0.129,0.66666,1.12385,2.50325,2.78314,120,6
"1,071",6435869,"6,435,869",Non-Bitter,2.32,9.813,0,0,3.848,0,0,0,1,-2.536,2,1,0.112,0.44444,1.16256,2.72548,2.86261,120,6
"1,072",89274,"89,274",Non-Bitter,2.474,0,0,9.093,3.181,0,-0.214,0,2,-2.186,1,1,0.128,0.22222,1.12385,2.9477,3.1035,108,7
"1,073",5283324,"5,283,324",Non-Bitter,2.742,9.75,0,0,4.769,0,0,0,1,-2.7,2,1,0.112,0.22222,1.16256,2.9477,2.86228,120,6
"1,074",5282713,"5,282,713",Non-Bitter,1.246,9.945,-0.851,8.183,4.352,0,0,1,1,-2.528,2,2,0.239,0.19999,1.30157,3.12192,3.02795,158,7
"1,075",28937,"28,937",Non-Bitter,2.35,0,0,8.371,4.772,0,0,0,1,-2.355,1,1,0.129,0.88888,1.12385,2.28103,2.82657,120,6
"1,076",5352837,"5,352,837",Non-Bitter,2.35,0,0,8.398,4.633,0,0,0,1,-2.324,1,1,0.129,0.66666,1.12385,2.50325,2.78477,120,6
"1,077",18827,"18,827",Non-Bitter,2.528,0,0,8.966,4.412,0,-0.282,0,1,-2.216,1,1,0.129,0.22222,1.12385,2.9477,2.91866,110,7
"1,078",5358336,"5,358,336",Non-Bitter,2.407,0,0,8.764,3.55,0,-0.277,0,2,-2.324,1,1,0.128,0.22222,1.12385,2.9477,3.00322,114,6
"1,079",61346,"61,346",Non-Bitter,2.629,10.568,0.169,0,4.016,0,0,1,1,-2.317,2,1,0.112,0.22222,1.16256,2.9477,3.01586,110,7
"1,080",521196,"521,196",Non-Bitter,2.575,10.715,0.249,0,2.826,0,0,1,2,-2.269,2,1,0.11,0,1.16256,3.16992,3.21771,108,7
"1,081",15475,"15,475",Non-Bitter,2.364,10.32,0.144,0,3.418,0,0,1,2,-2.464,2,1,0.11,0,1.16256,3.16992,3.10071,114,6
"1,082",17121,"17,121",Non-Bitter,2.907,10.575,-0.226,0,4.367,4.989,-0.089,1,2,-2.984,2,2,0.132,0.16666,1.23095,3.41829,3.40382,237,11
"1,083",5463875,"5,463,875",Non-Bitter,2.864,10.322,-0.215,0,5.263,4.722,0,1,2,-3.233,2,2,0.132,0.49999,1.23095,3.08496,2.98686,277,9
"1,084",27892,"27,892",Non-Bitter,4.03,11.175,-0.103,0,5.747,5.229,-0.083,1,2,-3.658,2,2,0.114,0.42857,1.19417,3.37878,3.54426,368,14
"1,085",103447,"103,447",Non-Bitter,4.069,11.306,0.489,0,9.159,0,0.358,1,1,-4.355,2,1,0.079,0.62534,1.10844,3.182,2.02442,390,18
"1,086",53411064,"53,411,064",Non-Bitter,3.396,10.71,-0.094,0,5.331,4.934,0,1,2,-3.416,2,2,0.122,0.67345,1.21129,3.02698,2.97985,346,11
"1,087",8164,"8,164",Non-Bitter,3.174,10.356,-0.164,0,8.001,4.809,0,1,2,-3.312,1,2,0.129,1.29248,1.19819,2.29248,2.76808,277,9
"1,088",521238,"521,238",Non-Bitter,3.163,10.623,-0.155,0,5.573,5.107,0.147,1,3,-2.986,1,2,0.129,0.33333,1.19819,3.25162,3.33606,237,11
"1,089",61030,"61,030",Non-Bitter,4.297,10.956,-0.041,0,9.494,5.05,0,1,2,-4.008,1,2,0.112,1.53641,1.16743,2.27094,2.91944,428,12
"1,090",62901,"62,901",Non-Bitter,4.234,11.324,-0.363,0,7.626,5.06,0,1,1,-4.307,3,2,0.163,1.21936,1.3005,2.78063,1.88857,586,20
"1,091",521326,"521,326",Non-Bitter,5.666,11.319,-0.005,0,13.262,5.189,0,1,2,-5.472,1,2,0.093,2.03113,1.13309,2.05632,3.02041,762,15
"1,092",61024,"61,024",Non-Bitter,4.303,11.055,-0.071,0,7.992,5.071,0.009,1,3,-3.953,1,2,0.111,1.25069,1.16743,2.55665,2.9985,417,13
"1,093",228769,"228,769",Non-Bitter,4.549,11.166,-0.043,0,8.567,5.12,0.404,1,3,-4.274,1,2,0.104,1.16731,1.15469,2.73957,3.03448,512,13
"1,094",520455,"520,455",Non-Bitter,4.76,11.287,-0.036,0,8.879,5.162,0.06,1,3,-4.34,1,2,0.104,1.16731,1.15469,2.73957,3.10239,502,15
"1,095",61294,"61,294",Non-Bitter,6.122,11.388,0,0,14.634,5.216,0,1,2,-5.994,1,2,0.088,2.17884,1.12385,1.99107,3.036,906,16
"1,096",61050,"61,050",Non-Bitter,4.873,11.525,-0.116,0,8.245,5.213,0,1,1,-5.276,4,2,0.097,1.23692,1.20091,2.93299,1.95462,826,21
"1,097",61096,"61,096",Non-Bitter,3.841,10.724,-0.076,0,8.524,4.958,0,1,2,-3.601,1,2,0.12,1.3469,1.18181,2.35353,2.85568,346,11
"1,098",445639,"445,639",Non-Bitter,5.386,10.324,-0.665,8.508,16.579,0,0,1,1,-7.52,2,2,0.122,1.86096,1.13313,2.46096,3.03653,"1,313",17
"1,099",53472027,"53,472,027",Non-Bitter,-0.162,10.827,-0.214,0,0.961,4.533,0.099,1,3,-0.981,1,2,0.306,0.39999,1.40615,2.92192,3.63454,125,12
"1,100",228548,"228,548",Non-Bitter,-0.051,10.411,0.072,0,0.326,9.534,-0.373,1,3,-0.65,1,3,0.226,0.44444,1.37878,2.72548,3.17584,98,8
"1,101",58,58,Non-Bitter,-1.136,19.492,-2.081,7.832,0.078,0,0,2,1,-0.663,2,3,0.488,0.28571,1.55458,2.52164,3.36077,46,6
"1,102",51,51,Non-Bitter,-3.431,29.734,-3.821,15.951,-0.866,0,0,3,0,-0.788,3,5,0.623,0.87548,1.5774,2.44643,3.38287,136,9
"1,103",997,997,Non-Bitter,-0.104,20.866,-2.153,8.293,-0.032,0,0,2,0,-2.259,5,3,0.341,0.72957,1.46183,2.85538,2.57889,212,16
"1,104",62217,"62,217",Non-Bitter,3.423,12.068,-0.446,0,0,5.37,0,1,0,-4.906,9,3,0.21,0.97548,1.42037,3.34643,1.85145,853,39
"1,105",7129,"7,129",Non-Bitter,3.07,0,0,0,0.72,5.413,0,0,1,-3.687,5,1,0.053,0.67345,1.20229,3.02698,2.4531,248,23
"1,106",16582,"16,582",Non-Bitter,3.913,0,0,0,0.776,5.675,0.566,0,2,-4.413,5,1,0.044,0.71699,1.17022,3.18989,2.1921,392,25
"1,107",7058,"7,058",Non-Bitter,3.098,0,0,0,0,0,0,0,0,-2.507,5,1,0.25,0.79589,1.23638,2.66353,2.81044,144,20
"1,108",7119,"7,119",Non-Bitter,2.722,0,0,0,0,5.122,0,0,1,-3.304,5,1,0.058,0.72957,1.21974,2.85538,2.63493,190,22
"1,109",4453,"4,453",Non-Bitter,-0.751,12.853,-0.622,92.298,-0.713,27.236,-15.58,1,2,-2.396,7,15,0.43,1.36962,1.50675,4.05663,1.43018,"7,160",90
"1,110",7780,"7,780",Non-Bitter,3.313,10.467,2.388,0,2.493,4.809,0,3,4,-3.266,3,2,0.112,1,1.22104,2.80735,3.57569,397,12
"1,111",24832097,"24,832,097",Non-Bitter,3.288,9.826,2.486,0,3.634,4.557,0,2,2,-2.909,3,2,0.122,0.46153,1.24089,3.2389,3.39102,324,11
"1,112",5365991,"5,365,991",Non-Bitter,4.442,11.166,2.487,0,2.49,5.07,-0.043,3,5,-3.916,3,2,0.098,0.79718,1.18837,3.20281,3.69294,573,16
"1,113",7782,"7,782",Non-Bitter,3.98,10.835,2.486,0,2.957,4.958,0,3,4,-3.544,3,2,0.105,0.71699,1.20369,3.18989,3.60293,484,14
"1,114",948,948,Non-Bitter,-0.66,7.361,0,0,0,0,0,0,0,-0.004,0,2,1,-1.00E-05,0.91829,1.58496,2.09706,4,0
"1,115",643731,"643,731",Non-Bitter,2.753,9.788,0,0,3.101,0,0,0,1,-3.064,3,1,0.104,0.67548,1.17528,2.64643,3.08124,165,7
"1,116",5283339,"5,283,339",Non-Bitter,2.753,9.773,0,0,3.562,0,0,0,1,-3.144,3,1,0.104,0.47548,1.17528,2.84643,3.1566,165,7
"1,117",636687,"636,687",Non-Bitter,2.753,9.788,0,0,3.101,0,0,0,1,-3.064,3,1,0.104,0.67548,1.17528,2.64643,3.08124,165,7
"1,118",112492,"112,492",Non-Bitter,2.497,0,0,8.348,3.779,0,0,0,1,-2.844,2,1,0.119,0.59999,1.14161,2.72192,3.0808,165,7
"1,119",5320191,"5,320,191",Non-Bitter,2.497,0,0,8.364,3.405,0,0,0,1,-2.777,2,1,0.119,1.4,1.14161,1.92192,3.00946,165,7
"1,120",5365706,"5,365,706",Non-Bitter,2.362,0,0,8.399,3.134,0,0,0,1,-2.725,2,1,0.119,1,1.14161,2.32192,3.06159,165,7
"1,121",42011,"42,011",Non-Bitter,2.362,0,0,8.399,3.134,0,0,0,1,-2.725,2,1,0.119,1,1.14161,2.32192,3.06159,165,7
"1,122",5363120,"5,363,120",Non-Bitter,2.876,10.35,-0.227,0,3.561,4.725,0,1,2,-3.595,3,2,0.124,0.98114,1.24089,2.71929,3.12326,354,10
"1,123",166486,"166,486",Non-Bitter,2.741,10.36,-0.209,0,3.345,4.761,0,1,2,-3.544,3,2,0.124,0.61538,1.24089,3.08505,3.12426,354,10
"1,124",7710,"7,710",Non-Bitter,2.546,10.663,-0.008,0,6.349,5.068,0.244,1,1,-2.233,1,2,0.157,0.36363,1.2538,3.09579,1.96677,181,14
"1,125",31289,"31,289",Non-Bitter,3.221,9.893,0,0,8.378,0,0,0,1,-3.256,1,1,0.099,1.16096,1.10778,2.16096,2.67521,165,7
"1,126",12914607,"12,914,607",Non-Bitter,2.772,21.489,-0.501,0,6.179,10.068,-0.033,2,3,-3.554,2,4,0.192,0.94117,1.30523,3.14628,3.58874,648,16
"1,127",248488,"248,488",Non-Bitter,3.968,0,0,0,11.606,0,0,0,0,-2.298,0,2,0.352,2.15013,1.18103,1.30929,2.65109,220,8
"1,128",8158,"8,158",Non-Bitter,1.725,10.088,-0.667,8.316,7.25,0,0,1,1,-2.885,1,2,0.213,1.05542,1.23534,2.404,2.78977,212,8
"1,129",12367,"12,367",Non-Bitter,3.172,0,0,8.908,7.442,0,-0.096,0,2,-2.896,0,1,0.113,1,1.07462,2.32192,2.74065,158,7
"1,130",13187,"13,187",Non-Bitter,2.843,10.476,0.33,0,6.994,0,0,1,2,-2.962,1,1,0.098,0.79999,1.10778,2.52192,2.80364,158,7
"1,131",61235,"61,235",Non-Bitter,3.054,10.774,0.413,0,6.363,0,0,1,2,-2.789,1,1,0.098,0.67548,1.10778,2.64643,2.9202,153,8
"1,132",12678469,"12,678,469",Non-Bitter,2.342,21.587,-0.12,0,5.69,4.68,0,2,2,-2.941,2,3,0.19,1.05392,1.28607,2.75343,3.11629,408,12
"1,133",2998,"2,998",Non-Bitter,4.102,11.734,0.081,9.504,8.147,5.041,0,1,2,-4.919,4,3,0.184,0.96973,1.36363,3.42257,2.13905,"1,226",28
"1,134",5283335,"5,283,335",Non-Bitter,3.198,9.806,0,0,6.155,0,0,0,1,-3.236,2,1,0.102,0.47548,1.14161,2.84643,2.86474,165,7
"1,135",16778,"16,778",Non-Bitter,2.776,9.875,0,0,5.154,0,0,0,1,-3.057,2,1,0.101,0.59999,1.14161,2.72192,2.86516,165,7
"1,136",5282722,"5,282,722",Non-Bitter,1.702,10.001,-0.847,8.229,5.688,0,0,1,1,-3.044,2,2,0.218,0.43226,1.27225,3.02716,3.00609,212,8
"1,137",61896,"61,896",Non-Bitter,2.942,0,0,8.382,6.543,0,0,0,1,-2.962,1,1,0.117,0.87548,1.10778,2.44643,2.80186,165,7
"1,138",5362792,"5,362,792",Non-Bitter,2.807,0,0,8.45,5.992,0,0,0,1,-2.854,1,1,0.117,0.87548,1.10778,2.44643,2.80336,165,7
"1,139",26630,"26,630",Non-Bitter,2.82,10.389,0.149,0,4.767,0,0,1,2,-2.99,2,1,0.1,0.19999,1.14161,3.12192,3.06428,158,7
"1,140",5463914,"5,463,914",Non-Bitter,5.005,11.205,-0.041,0,9.985,5.141,0.404,1,3,-4.812,1,2,0.098,1.35321,1.14332,2.64678,3.02721,627,14
"1,141",589365,"589,365",Non-Bitter,6.578,11.427,0.002,0,16.056,5.237,0,1,2,-6.532,1,2,0.083,2.31861,1.11545,1.9293,3.03753,"1,070",17
"1,142",1268142,"1,268,142",Non-Bitter,3.751,11.592,3.034,0,4.172,0,1.138,3,3,-3.817,3,1,0.072,0.375,1.12395,3.625,2.28537,397,34
"1,143",985,985,Non-Bitter,4.918,10.3,-0.655,8.49,17.269,0,0,1,1,-6.671,1,2,0.133,2.38997,1.13348,1.77995,2.89036,954,15
"1,144",31264,"31,264",Non-Bitter,0.088,0,0,0,0,15.336,-0.407,0,3,-0.224,0,3,0.196,1.58496,1.37878,1.58496,2.14101,84,12
"1,145",235414,"235,414",Non-Bitter,5.294,11.353,0.011,0,16.598,5.203,0,1,0,-5.444,1,2,0.1,2.94739,1.15386,1.14006,2.0655,592,18
"1,146",61303,"61,303",Non-Bitter,5.581,10.704,0.343,0,15.663,0,0,1,2,-6.246,1,1,0.063,2.0762,1.04942,1.92379,2.88562,667,13
"1,147",11747,"11,747",Non-Bitter,0.439,20.187,-0.637,0,0.328,0,0,2,2,-0.821,2,2,0.286,0.28571,1.39958,2.52164,3.42602,46,6
"1,148",62424,"62,424",Non-Bitter,2.319,0,0,0,2.493,0,0.592,0,2,-0.516,0,1,0.299,0.33333,1.13496,2.25162,2.5761,32,3
"1,149",22386,"22,386",Non-Bitter,1.348,0,0,8.552,2.011,0,-0.102,0,2,-0.803,0,1,0.177,0.33333,1.13496,2.25162,2.56492,32,3
"1,150",5364752,"5,364,752",Non-Bitter,1.373,9.476,0,0,0.943,0,0,0,1,-1.163,2,1,0.165,-1.00E-05,1.2638,2.58496,2.87759,35,3
"1,151",61138,"61,138",Non-Bitter,-0.49,9.71,-0.764,7.996,0.762,0,0,1,0,-0.835,2,2,0.338,-1.00E-05,1.43156,2.80735,2.85174,52,4
"1,152",15394,"15,394",Non-Bitter,1.26,10.062,0.106,0,0.572,0,0,1,1,-0.909,2,1,0.163,-1.00E-05,1.2638,2.58496,3.14629,31,4
"1,153",12248,"12,248",Non-Bitter,0.995,9.956,0.108,0,0,0,0,1,2,-1.011,2,1,0.16,-1.00E-05,1.2638,2.58496,3.21951,32,3
"1,154",74096,"74,096",Non-Bitter,1.415,10.158,-0.21,0,2.303,4.657,0,1,1,-1.608,2,2,0.176,0.22222,1.31274,2.9477,2.76747,114,6
"1,155",12278,"12,278",Non-Bitter,1.727,10.306,-0.185,0,2.021,4.851,0.09,1,3,-1.579,1,2,0.168,0,1.26467,3.16992,3.09762,102,7
"1,156",62218,"62,218",Non-Bitter,2.864,10.638,0.907,0,4.384,0,0,2,2,-2.59,2,1,0.099,0.39999,1.14161,2.92192,3.27009,143,9
"1,157",43263,"43,263",Non-Bitter,2.85,10.906,-0.062,0,3.46,5.092,0.096,1,3,-2.268,1,2,0.14,0.36363,1.21701,3.09579,3.2544,184,10
"1,158",19602,"19,602",Non-Bitter,3.114,0,0,0,4.936,0,0,0,1,-3.119,2,0,0.084,0.59999,1.17528,2.72192,2.0979,140,12
"1,159",61738,"61,738",Non-Bitter,3,11.286,0.119,0,3.842,0,0,1,1,-2.935,3,1,0.167,0.5,1.29573,3.08496,2.22515,228,16
"1,160",16800,"16,800",Non-Bitter,2.997,0,0,0,5.005,0,0,0,1,-3.307,3,1,0.076,0.79589,1.16879,2.66353,2.24534,182,13
"1,161",7460,"7,460",Non-Bitter,3.254,0,1.413,0,1.236,0,1.573,1,3,-2.708,2,0,0,0.19999,0.96123,3.12192,2.52082,120,14
"1,162",7654,"7,654",Non-Bitter,1.925,10.411,-0.217,0,1.263,4.806,0,1,1,-2.528,4,2,0.151,0.72957,1.32501,2.85538,2.22603,233,14
"1,163",1001,"1,001",Non-Bitter,0.252,0,0,0,2.088,0,0,0,0,-1.778,3,0,0.201,0.75054,1.20091,2.41938,2.60194,94,11
"1,164",7194,"7,194",Non-Bitter,3.59,11.612,-0.263,0,1.163,5.193,0,1,0,-4.161,7,2,0.117,1.50057,1.27979,2.58688,1.77201,614,26
"1,165",7658,"7,658",Non-Bitter,3.048,11.011,-0.094,0,2.664,5.047,0,1,1,-3.208,4,2,0.128,0.82212,1.2729,2.98522,2.12599,372,17
"1,166",7659,"7,659",Non-Bitter,4.057,11.497,-0.306,0,1.146,5.141,0,1,0,-5.155,8,2,0.104,1.44788,1.25822,2.80004,1.70761,896,27
"1,167",251531,"251,531",Non-Bitter,2.985,11.38,-0.416,0,1.08,5.057,0,1,0,-3.563,6,2,0.186,1.3506,1.38306,2.64939,1.71856,518,25
"1,168",61384,"61,384",Non-Bitter,3.961,11.285,-0.066,0,5.045,5.153,0,1,1,-4.151,4,2,0.11,1.01654,1.23266,2.98345,2.03041,567,19
"1,169",520148,"520,148",Non-Bitter,3.511,11.342,-0.09,0,2.111,5.159,0.014,1,2,-3.556,4,2,0.118,0.58365,1.25153,3.32323,2.18734,440,20
"1,170",229888,"229,888",Non-Bitter,4.873,11.443,-0.054,0,7.711,5.213,0,1,1,-5.177,4,2,0.097,1.28441,1.20091,2.88551,1.94977,826,21
"1,171",7601,"7,601",Non-Bitter,3.624,11.58,-0.17,0,1.548,5.21,0,1,0,-4.502,7,2,0.109,1.52832,1.26393,2.6416,1.68514,746,26
"1,172",31225,"31,225",Non-Bitter,2.592,10.779,-0.129,0,1.734,4.956,0,1,1,-2.808,4,2,0.139,0.67345,1.29723,3.02698,2.17699,296,16
"1,173",62332,"62,332",Non-Bitter,3.348,11.673,-0.497,9.496,0.969,5.113,0,1,0,-3.666,7,3,0.196,1.20053,1.35433,2.96938,1.82368,702,29
"1,174",61997,"61,997",Non-Bitter,3.472,11.145,0.699,0,1.204,5.041,0,2,2,-3.51,5,2,0.119,0.71699,1.27336,3.18989,2.21949,450,18
"1,175",5357002,"5,357,002",Non-Bitter,3.472,11.273,0.427,0,1.205,5.091,0,2,2,-3.542,5,2,0.119,0.58365,1.27336,3.32323,2.24922,440,20
"1,176",996,996,Non-Bitter,1.588,0,0,8.632,0,0,0,0,0,-0.897,3,1,0.207,0.96498,1.31432,1.84237,2.97485,42,8
"1,177",19188,"19,188",Non-Bitter,-0.179,10.047,-0.964,8.249,-0.288,4.867,0,1,0,-1.484,4,3,0.318,0.79589,1.48068,2.66353,2.34642,174,13
"1,178",61005,"61,005",Non-Bitter,2.782,11.076,-0.189,0,0.688,10.32,-0.082,1,2,-2.725,4,3,0.162,0.85032,1.34856,3.05656,2.05316,456,19
"1,179",230525,"230,525",Non-Bitter,2.338,0,0,0,0.842,11.31,0.356,0,2,-2.591,3,2,0.095,0.91106,1.2729,2.89629,1.87034,320,24
"1,180",71544,"71,544",Non-Bitter,4.148,0,0,0,2.311,11.671,0.938,0,4,-4.476,3,2,0.065,1.37527,1.18189,2.79465,2.39682,684,22
"1,181",21895,"21,895",Non-Bitter,1.073,0,0,8.844,1.274,10.82,-0.349,0,0,-1.718,3,3,0.204,0.7682,1.37479,3.03914,1.80001,330,23
"1,182",31229,"31,229",Non-Bitter,1.597,10.39,-0.286,0,0,4.775,0,1,1,-1.739,4,2,0.188,0.67548,1.39214,2.64643,2.57436,126,12
"1,183",999,999,Non-Bitter,0.02,10.168,-0.786,8.366,0.111,0,0,1,0,-1.744,4,2,0.281,0.67548,1.40208,2.64643,2.62175,126,12
"1,184",61302,"61,302",Non-Bitter,2.38,0,0,9.013,1.821,0,-0.186,0,1,-2.593,3,1,0.123,0.79589,1.18296,2.66353,2.37206,174,13
