0.46168,0.02310,0.00000,28.50308,0.25245,1
0.52527,0.02336,0.00000,27.18810,0.24389,1
0.52826,0.02410,0.00000,27.52671,0.24585,1
0.51833,0.02450,0.00000,27.97234,0.24859,1
0.56674,0.02480,0.00000,27.62042,0.25460,1
0.53830,0.02450,0.00000,28.41927,0.25726,1
0.44543,0.02500,0.00000,30.10338,0.27239,1
0.27339,0.02250,0.00000,28.29852,0.25961,1
0.09310,0.01650,0.00000,24.11519,0.20484,1
0.08740,0.02100,0.00000,23.84789,0.27471,1
0.28980,0.02357,0.00000,29.23014,0.29304,1
0.28939,0.02570,0.00000,28.76185,0.30736,1
0.25295,0.02220,0.00000,28.24288,0.25915,1
0.17514,0.02330,0.00000,26.11530,0.27121,1
0.14542,0.02320,0.00000,25.02088,0.27053,1
0.21569,0.02310,0.00000,26.81986,0.27651,1
0.09200,0.02030,0.00000,23.84677,0.25305,1
0.04490,0.02120,0.00000,23.81152,0.28709,1
0.06920,0.02240,0.00000,23.45749,0.27800,1
