0.82,0.00,0.00,0.00,0.56,4.79,0.00,0.00,1.00,-1.17,2.00,1.00,0.18,0.50,1.41,2.50,2.36,67.00,10.00,0
1.56,0.00,0.00,0.00,0.98,0.00,0.00,0.00,1.00,-1.99,2.00,1.00,0.29,0.50,1.53,2.50,2.37,67.00,10.00,0
3.73,11.31,-0.13,0.00,6.50,5.06,0.00,1.00,1.00,-4.03,3.00,2.00,0.16,1.05,1.30,2.95,1.90,582.00,19.00,0
2.37,11.03,-0.16,0.00,2.64,4.96,0.00,1.00,1.00,-2.53,3.00,2.00,0.20,0.67,1.37,3.03,2.04,299.00,16.00,0
1.45,10.64,-0.21,0.00,0.64,4.80,0.00,1.00,1.00,-1.69,3.00,2.00,0.24,0.55,1.44,2.91,2.15,177.00,14.00,0
3.02,0.00,0.00,0.00,3.46,0.00,0.00,0.00,1.00,-3.50,2.00,2.00,0.34,0.80,1.52,2.66,1.92,191.00,13.00,0
1.89,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,-2.40,4.00,0.00,0.12,1.64,1.47,1.82,2.05,162.00,18.00,0
1.34,10.46,0.12,0.00,0.64,0.00,0.00,1.00,1.00,-1.98,3.00,2.00,0.35,0.60,1.63,2.72,2.21,133.00,12.00,0
2.01,10.83,0.21,0.00,1.24,0.00,0.00,1.00,1.00,-2.31,3.00,2.00,0.32,0.55,1.57,2.91,2.16,177.00,14.00,0
1.34,9.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.85,4.00,1.00,0.24,0.44,1.43,2.73,2.57,99.00,11.00,0
1.42,10.41,0.02,0.00,0.00,0.00,0.00,1.00,1.00,-2.17,4.00,1.00,0.21,0.60,1.39,2.72,2.54,133.00,12.00,0
0.99,10.45,0.13,0.00,0.41,0.00,0.00,1.00,1.00,-1.56,3.00,1.00,0.23,0.44,1.40,2.73,2.47,93.00,11.00,0
2.93,0.00,2.63,8.55,2.32,0.00,0.00,2.00,3.00,-2.44,2.00,1.00,0.11,0.61,1.12,2.85,3.51,194.00,9.00,0
4.98,11.67,2.32,0.00,2.39,5.20,0.00,3.00,3.00,-4.91,6.00,2.00,0.09,0.92,1.22,3.33,2.27,906.00,24.00,0
4.44,11.07,2.53,0.00,3.89,5.05,0.00,3.00,4.00,-3.94,3.00,2.00,0.10,0.84,1.19,3.16,3.61,586.00,15.00,0
5.35,11.34,2.57,0.00,6.26,5.16,0.00,3.00,4.00,-4.89,3.00,2.00,0.09,0.86,1.16,3.31,3.57,839.00,17.00,0
4.44,11.17,2.49,0.00,2.49,5.07,-0.04,3.00,5.00,-3.92,3.00,2.00,0.10,0.80,1.19,3.20,3.69,573.00,16.00,0
4.69,11.28,2.52,0.00,3.01,5.12,0.37,3.00,5.00,-4.23,3.00,2.00,0.09,0.75,1.17,3.34,3.67,690.00,16.00,0
5.01,11.64,2.42,0.00,2.77,5.21,0.00,3.00,3.00,-5.25,6.00,2.00,0.09,0.88,1.21,3.45,2.20,1072.00,24.00,0
-4.93,19.96,-2.05,16.36,-0.05,0.00,-0.81,2.00,0.00,-0.20,2.00,4.00,0.65,0.40,1.75,2.92,3.30,136.00,9.00,0
-4.09,20.23,-1.49,8.28,0.30,0.00,-0.73,2.00,0.00,-0.21,2.00,3.00,0.66,0.40,1.74,2.92,3.32,136.00,9.00,0
-1.41,0.00,0.00,24.02,-0.73,0.00,-0.95,0.00,0.00,0.91,0.00,3.00,0.57,0.67,1.41,1.92,2.57,31.00,4.00,0
2.51,11.28,-0.40,27.32,7.53,4.77,-1.35,1.00,1.00,-3.33,1.00,5.00,0.27,1.22,1.30,3.10,3.28,1149.00,20.00,0
6.04,11.37,-0.29,17.70,15.92,4.86,-0.96,1.00,1.00,-7.40,2.00,4.00,0.17,1.76,1.21,2.88,3.15,2456.00,24.00,0
6.48,11.38,-0.28,17.71,19.51,4.86,-0.95,1.00,1.00,-7.65,1.00,4.00,0.17,2.29,1.19,2.35,3.05,2456.00,24.00,0
4.72,36.77,-1.73,0.00,-0.51,15.93,-0.96,3.00,0.00,-5.95,12.00,6.00,0.21,2.08,1.40,2.83,1.57,2743.00,50.00,0
-3.65,9.31,-0.86,7.66,-0.03,0.00,0.00,1.00,0.00,0.62,1.00,2.00,0.72,0.00,1.76,2.32,2.63,18.00,2.00,0
-2.01,51.30,-2.90,83.00,6.10,23.38,-20.70,5.00,7.00,-8.47,5.00,16.00,0.34,1.69,1.42,4.17,1.13,13899.00,156.00,0
1.58,10.60,-0.35,0.00,0.00,9.84,0.00,1.00,2.00,-1.88,4.00,3.00,0.21,0.50,1.44,3.08,2.75,201.00,17.00,0
3.28,11.77,-0.30,0.00,0.25,10.40,0.00,1.00,1.00,-3.81,7.00,3.00,0.15,1.31,1.35,2.86,1.96,666.00,29.00,0
5.13,0.00,6.91,0.00,6.80,0.00,1.71,4.00,4.00,-3.58,2.00,0.00,0.00,0.80,0.96,3.11,2.32,331.00,30.00,0
4.28,11.31,3.24,0.00,6.14,5.59,1.91,3.00,5.00,-4.33,2.00,2.00,0.09,0.82,1.17,3.43,2.16,655.00,37.00,0
1.84,9.65,0.00,0.00,1.02,0.00,0.00,0.00,1.00,-2.11,3.00,1.00,0.13,0.59,1.23,2.41,3.22,84.00,5.00,0
2.31,9.77,0.00,0.00,5.57,0.00,0.00,0.00,1.00,-2.18,1.00,1.00,0.12,0.59,1.14,2.41,2.58,84.00,5.00,0
2.56,0.00,0.00,0.00,6.12,10.11,0.01,0.00,3.00,-2.58,0.00,2.00,0.09,1.05,1.18,2.41,2.93,196.00,10.00,0
0.81,9.96,-0.68,8.21,4.55,0.00,0.00,1.00,1.00,-1.86,1.00,2.00,0.26,0.53,1.29,2.64,2.75,114.00,6.00,0
1.93,10.32,0.32,0.00,4.24,0.00,0.00,1.00,2.00,-1.91,1.00,1.00,0.12,0.25,1.14,2.75,2.77,79.00,5.00,0
2.14,10.57,0.40,0.00,3.69,0.00,0.00,1.00,2.00,-1.76,1.00,1.00,0.12,0.25,1.14,2.75,2.93,76.00,6.00,0
2.14,10.64,0.41,0.00,3.54,0.00,0.00,1.00,2.00,-1.72,1.00,1.00,0.12,0.75,1.14,2.25,2.99,75.00,6.00,0
3.76,11.06,-0.05,0.00,6.05,5.20,0.10,1.00,3.00,-3.27,1.00,2.00,0.12,0.46,1.18,3.24,3.26,310.00,12.00,0
2.29,9.68,0.00,0.00,3.42,0.00,0.00,0.00,1.00,-2.17,2.00,1.00,0.13,0.00,1.19,3.00,2.86,84.00,5.00,0
1.86,9.73,0.00,0.00,2.63,0.00,0.00,0.00,1.00,-2.03,2.00,1.00,0.13,0.50,1.19,2.50,2.86,84.00,5.00,0
2.81,0.00,0.00,0.00,4.55,10.81,-0.02,0.00,3.00,-3.16,1.00,2.00,0.08,1.29,1.18,2.41,3.34,310.00,12.00,0
0.79,9.88,-0.86,8.13,3.07,0.00,0.00,1.00,1.00,-2.03,2.00,2.00,0.26,0.00,1.34,3.17,3.06,114.00,6.00,0
1.89,0.00,0.00,8.33,3.33,0.00,0.00,0.00,1.00,-1.81,1.00,1.00,0.14,0.50,1.14,2.50,2.76,84.00,5.00,0
2.12,10.56,0.23,0.00,1.63,0.00,0.00,1.00,2.00,-1.79,2.00,1.00,0.12,0.00,1.19,3.00,3.27,75.00,6.00,0
1.91,10.23,0.14,0.00,2.13,0.00,0.00,1.00,2.00,-1.95,2.00,1.00,0.12,0.00,1.19,3.00,3.15,79.00,5.00,0
2.27,10.29,-0.20,0.00,3.62,4.73,0.00,1.00,2.00,-2.65,2.00,2.00,0.14,0.36,1.25,3.10,2.96,212.00,8.00,0
2.72,10.31,-0.17,0.00,6.60,4.78,0.00,1.00,2.00,-2.78,1.00,2.00,0.14,1.06,1.22,2.40,2.74,212.00,8.00,0
2.34,0.00,0.00,8.37,6.44,0.00,0.00,0.00,1.00,-1.98,0.00,1.00,0.14,1.50,1.10,1.50,2.50,84.00,5.00,0
3.84,10.91,-0.04,0.00,8.09,5.02,0.00,1.00,2.00,-3.48,1.00,2.00,0.12,1.35,1.18,2.35,2.92,340.00,11.00,0
4.85,11.40,-0.26,0.00,6.37,5.12,0.00,1.00,1.00,-5.39,5.00,2.00,0.10,1.13,1.22,3.04,2.07,825.00,21.00,0
3.85,11.28,0.04,0.00,8.35,5.11,0.36,1.00,2.00,-3.57,1.00,2.00,0.12,0.57,1.19,3.24,1.99,370.00,19.00,0
2.64,9.67,0.00,0.00,6.60,4.53,0.00,0.00,1.00,-2.47,1.00,2.00,0.16,1.16,1.24,2.16,2.60,165.00,7.00,0
4.03,0.00,0.00,0.00,7.79,0.00,0.00,0.00,1.00,-4.21,2.00,0.00,0.07,1.00,1.14,2.58,1.92,253.00,14.00,0
3.85,11.01,-0.07,0.00,6.60,5.04,0.01,1.00,3.00,-3.42,1.00,2.00,0.12,1.05,1.18,2.65,3.01,330.00,12.00,0
5.67,11.34,0.00,0.00,13.23,5.19,0.00,1.00,2.00,-5.46,1.00,2.00,0.09,2.03,1.13,2.06,3.03,760.00,15.00,0
6.45,0.00,0.00,8.64,19.58,0.00,0.00,0.00,1.00,-6.94,0.00,1.00,0.07,3.07,1.03,1.02,2.83,816.00,14.00,0
5.31,11.39,-0.01,0.00,14.51,5.21,0.00,1.00,0.00,-5.75,2.00,2.00,0.10,2.18,1.16,1.99,2.13,701.00,19.00,0
1.39,9.56,0.00,0.00,0.00,0.00,0.00,0.00,1.00,-1.63,3.00,1.00,0.15,0.68,1.27,2.13,3.21,56.00,4.00,0
-0.11,9.75,-0.91,8.02,0.00,0.00,0.00,1.00,1.00,-1.58,3.00,2.00,0.30,0.25,1.43,2.75,3.39,79.00,5.00,0
1.13,0.00,0.00,8.17,0.13,0.00,0.00,0.00,1.00,-1.31,2.00,1.00,0.17,0.29,1.22,2.52,3.04,56.00,4.00,0
1.18,10.39,-0.03,0.00,2.51,4.87,0.22,1.00,1.00,-0.76,1.00,2.00,0.22,0.00,1.35,3.00,2.21,63.00,11.00,0
1.11,10.45,-0.04,0.00,2.65,4.85,0.16,1.00,1.00,-0.78,1.00,2.00,0.22,0.00,1.35,3.00,2.22,61.00,10.00,0
1.85,9.68,0.00,0.00,4.21,0.00,0.00,0.00,1.00,-1.66,1.00,1.00,0.14,0.29,1.17,2.52,2.51,56.00,4.00,0
1.11,20.79,-0.51,0.00,0.68,0.00,0.00,2.00,2.00,-1.06,2.00,2.00,0.25,1.00,1.35,2.00,3.51,68.00,8.00,0
2.60,0.00,0.00,0.00,7.24,0.00,0.00,0.00,0.00,-0.67,0.00,2.00,0.45,1.50,1.24,1.50,2.47,84.00,5.00,0
2.85,0.00,0.00,0.00,6.41,0.00,0.00,0.00,1.00,-1.37,0.00,1.00,0.27,1.25,1.12,1.56,2.41,56.00,4.00,0
0.36,9.87,-0.68,8.14,3.28,0.00,0.00,1.00,1.00,-1.36,1.00,2.00,0.29,0.25,1.32,2.75,2.73,79.00,5.00,0
1.87,0.00,0.00,8.86,2.94,0.00,-0.05,0.00,2.00,-1.21,0.00,1.00,0.16,0.29,1.12,2.52,2.77,50.00,5.00,0
1.69,10.41,0.38,0.00,2.46,0.00,0.00,1.00,2.00,-1.27,1.00,1.00,0.14,0.29,1.17,2.52,2.93,50.00,5.00,0
1.83,9.59,0.00,0.00,2.13,0.00,0.00,0.00,1.00,-1.66,2.00,1.00,0.14,0.00,1.22,2.81,2.87,56.00,4.00,0
1.41,9.63,0.00,0.00,1.59,0.00,0.00,0.00,1.00,-1.56,2.00,1.00,0.14,0.29,1.22,2.52,2.87,56.00,4.00,0
1.41,9.63,0.00,0.00,1.59,0.00,0.00,0.00,1.00,-1.56,2.00,1.00,0.14,0.29,1.22,2.52,2.87,56.00,4.00,0
1.41,9.65,0.00,0.00,1.55,0.00,0.00,0.00,1.00,-1.55,2.00,1.00,0.14,0.29,1.22,2.52,2.78,56.00,4.00,0
1.41,9.65,0.00,0.00,1.55,0.00,0.00,0.00,1.00,-1.55,2.00,1.00,0.14,0.29,1.22,2.52,2.78,56.00,4.00,0
2.75,0.00,0.00,0.00,3.65,10.64,-0.15,0.00,3.00,-2.76,1.00,2.00,0.09,1.19,1.20,2.40,3.43,241.00,11.00,0
1.66,10.32,0.20,0.00,0.62,0.00,0.00,1.00,2.00,-1.35,2.00,1.00,0.14,0.00,1.22,2.81,3.29,50.00,5.00,0
0.33,9.79,-0.86,8.05,1.86,0.00,0.00,1.00,1.00,-1.54,2.00,2.00,0.30,0.00,1.38,3.00,3.10,79.00,5.00,0
-0.09,9.82,-0.77,8.09,1.06,0.00,0.00,1.00,1.00,-1.37,2.00,2.00,0.29,0.25,1.38,2.75,3.06,79.00,5.00,0
1.62,0.00,0.00,8.74,1.86,0.00,-0.29,0.00,1.00,-1.21,1.00,1.00,0.16,0.00,1.17,2.81,2.92,50.00,5.00,0
1.57,0.00,0.00,8.21,2.43,0.00,0.00,0.00,1.00,-1.37,1.00,1.00,0.16,0.57,1.17,2.24,2.73,56.00,4.00,0
1.57,0.00,0.00,8.21,2.43,0.00,0.00,0.00,1.00,-1.37,1.00,1.00,0.16,0.57,1.17,2.24,2.73,56.00,4.00,0
1.44,0.00,0.00,8.24,2.14,0.00,0.00,0.00,1.00,-1.31,1.00,1.00,0.16,0.57,1.17,2.24,2.73,56.00,4.00,0
1.44,0.00,0.00,8.26,2.21,0.00,0.00,0.00,1.00,-1.31,1.00,1.00,0.16,0.00,1.17,2.81,2.65,56.00,4.00,0
1.95,10.22,-0.22,0.00,2.60,4.66,0.00,1.00,2.00,-2.19,2.00,2.00,0.16,0.40,1.28,2.92,2.97,158.00,7.00,0
1.82,10.23,-0.20,0.00,2.37,4.70,0.00,1.00,2.00,-2.14,2.00,2.00,0.16,0.20,1.28,3.12,2.92,158.00,7.00,0
2.74,11.57,-0.36,0.00,2.13,5.09,0.00,1.00,1.00,-3.54,5.00,3.00,0.22,0.38,1.42,3.63,2.34,527.00,22.00,0
3.48,11.43,-0.25,0.00,2.25,5.08,0.00,1.00,1.00,-3.77,5.00,2.00,0.12,0.58,1.27,3.32,2.22,456.00,19.00,0
2.92,10.74,-0.26,0.00,2.31,4.85,0.00,1.00,2.00,-2.99,3.00,2.00,0.13,0.17,1.26,3.42,3.18,265.00,10.00,0
3.08,10.82,-0.10,0.00,4.02,4.90,0.00,1.00,2.00,-2.88,2.00,2.00,0.13,0.83,1.23,2.75,3.11,265.00,10.00,0
2.94,10.83,-0.08,0.00,3.81,4.94,0.00,1.00,2.00,-2.83,2.00,2.00,0.13,0.50,1.23,3.08,3.07,265.00,10.00,0
1.87,9.58,0.00,0.00,2.60,4.41,0.00,0.00,1.00,-1.86,2.00,2.00,0.18,0.75,1.31,2.42,2.82,120.00,6.00,0
1.74,9.59,0.00,0.00,2.37,4.45,0.00,0.00,1.00,-1.81,2.00,2.00,0.18,0.44,1.31,2.73,2.77,120.00,6.00,0
3.99,11.09,-0.07,0.00,6.41,5.01,0.00,1.00,2.00,-3.83,2.00,2.00,0.11,0.86,1.19,2.95,3.15,420.00,12.00,0
3.85,11.10,-0.05,0.00,6.21,5.04,0.00,1.00,2.00,-3.78,2.00,2.00,0.11,0.77,1.19,3.04,3.11,420.00,12.00,0
3.41,11.05,-0.14,0.00,3.71,4.99,0.00,1.00,2.00,-3.74,3.00,2.00,0.12,0.86,1.22,2.95,3.24,420.00,12.00,0
3.33,11.03,-0.10,0.00,3.13,4.97,0.38,1.00,3.00,-3.15,2.00,2.00,0.12,0.46,1.21,3.24,3.24,326.00,11.00,0
3.19,11.04,-0.08,0.00,2.91,5.01,0.39,1.00,3.00,-3.10,2.00,2.00,0.12,0.31,1.21,3.39,3.20,326.00,11.00,0
1.63,10.68,-0.56,8.73,2.05,4.71,-1.01,1.00,2.00,-2.20,2.00,3.00,0.24,0.33,1.33,3.25,3.16,256.00,11.00,0
3.36,11.09,0.45,0.00,2.30,4.98,0.00,2.00,3.00,-3.15,3.00,2.00,0.12,0.15,1.24,3.55,3.41,318.00,13.00,0
3.40,11.16,-0.08,0.00,3.23,5.05,0.04,1.00,3.00,-3.17,2.00,2.00,0.12,0.46,1.21,3.24,3.30,318.00,13.00,0
3.52,11.40,-0.16,0.00,2.66,5.10,0.00,1.00,1.00,-4.12,5.00,2.00,0.11,0.55,1.25,3.45,2.13,563.00,19.00,0
2.62,10.59,-0.13,0.00,3.08,4.81,0.00,1.00,2.00,-2.48,2.00,2.00,0.14,0.55,1.25,2.91,3.06,206.00,9.00,0
2.48,10.60,-0.12,0.00,2.86,4.85,0.00,1.00,2.00,-2.42,2.00,2.00,0.14,0.36,1.25,3.10,3.01,206.00,9.00,0
1.69,20.95,-1.30,0.00,1.93,4.61,0.00,2.00,2.00,-2.50,3.00,3.00,0.23,0.33,1.37,3.25,3.21,256.00,11.00,0
3.53,10.98,-0.08,0.00,5.16,4.96,0.00,1.00,2.00,-3.34,2.00,2.00,0.12,0.77,1.21,2.93,3.14,336.00,11.00,0
3.40,10.99,-0.06,0.00,4.96,5.00,0.00,1.00,2.00,-3.29,2.00,2.00,0.12,0.62,1.21,3.09,3.10,336.00,11.00,0
1.88,0.00,0.00,8.29,5.04,0.00,0.00,0.00,1.00,-1.45,0.00,1.00,0.16,1.25,1.12,1.56,2.41,56.00,4.00,0
3.93,11.46,-0.22,0.00,5.05,5.14,0.00,1.00,1.00,-3.87,4.00,2.00,0.12,0.98,1.25,2.92,2.13,456.00,19.00,0
4.68,10.90,0.90,0.00,5.73,0.00,0.00,1.00,1.00,-5.08,5.00,1.00,0.07,0.72,1.14,3.28,2.46,528.00,20.00,0
2.18,9.62,0.00,0.00,5.23,4.50,0.00,0.00,1.00,-1.94,1.00,2.00,0.17,0.89,1.26,2.28,2.55,120.00,6.00,0
3.36,10.77,-0.23,0.00,5.13,4.90,0.00,1.00,2.00,-3.10,2.00,2.00,0.13,0.67,1.23,2.92,3.02,265.00,10.00,0
3.39,10.85,-0.05,0.00,6.72,4.99,0.00,1.00,2.00,-2.95,1.00,2.00,0.13,1.17,1.20,2.42,2.91,265.00,10.00,0
3.32,11.22,-0.37,0.00,4.91,5.00,0.00,1.00,1.00,-3.27,3.00,2.00,0.19,0.86,1.35,2.95,2.00,379.00,18.00,0
4.30,11.13,-0.02,0.00,9.15,5.10,0.00,1.00,2.00,-3.91,1.00,2.00,0.11,1.54,1.17,2.27,2.99,420.00,12.00,0
3.56,11.17,1.50,0.00,7.81,0.00,0.00,2.00,1.00,-3.23,2.00,1.00,0.09,0.56,1.14,3.02,2.19,235.00,16.00,0
3.39,10.95,-0.08,0.00,5.22,5.01,0.01,1.00,3.00,-2.90,1.00,2.00,0.13,0.83,1.20,2.75,3.02,256.00,11.00,0
3.64,11.06,-0.05,0.00,5.80,5.06,0.41,1.00,3.00,-3.22,1.00,2.00,0.12,0.77,1.18,2.93,3.06,326.00,11.00,0
3.85,11.18,-0.04,0.00,6.11,5.10,0.06,1.00,3.00,-3.28,1.00,2.00,0.12,0.77,1.18,2.93,3.15,318.00,13.00,0
3.96,11.42,-0.12,0.00,5.50,5.15,0.00,1.00,1.00,-4.23,4.00,2.00,0.11,0.92,1.23,3.08,2.06,563.00,19.00,0
5.21,11.29,-0.01,0.00,11.85,5.16,0.00,1.00,2.00,-4.94,1.00,2.00,0.10,1.88,1.14,2.13,3.03,631.00,14.00,0
2.93,10.62,-0.08,0.00,5.75,4.90,0.00,1.00,2.00,-2.54,1.00,2.00,0.14,0.91,1.22,2.55,2.83,206.00,9.00,0
0.90,10.76,-0.24,8.44,-0.41,0.00,0.00,1.00,0.00,-1.36,4.00,2.00,0.27,0.68,1.39,2.65,2.79,121.00,14.00,0
1.35,10.04,0.00,8.74,0.00,0.00,0.00,0.00,0.00,-1.19,4.00,2.00,0.30,0.89,1.43,2.28,2.95,90.00,12.00,0
-0.26,10.26,-1.11,17.31,0.00,0.00,0.00,1.00,0.00,-1.08,4.00,3.00,0.43,0.60,1.51,2.72,3.05,114.00,15.00,0
-0.26,10.23,-0.99,17.14,0.00,0.00,0.00,1.00,0.00,-1.10,4.00,3.00,0.43,1.00,1.51,2.32,2.91,120.00,14.00,0
1.92,10.13,0.00,9.39,3.49,0.00,0.46,0.00,3.00,-2.59,1.00,2.00,0.18,0.40,1.20,3.19,3.30,240.00,10.00,0
2.86,0.00,0.00,9.63,5.34,11.06,0.50,0.00,5.00,-3.67,0.00,3.00,0.13,0.79,1.19,3.29,3.63,630.00,17.00,0
1.95,0.00,0.00,18.06,4.16,0.00,0.58,0.00,3.00,-2.34,0.00,2.00,0.19,0.56,1.17,3.02,3.25,240.00,10.00,0
0.75,10.48,-0.16,8.69,2.25,0.00,0.00,2.00,0.00,-0.74,2.00,2.00,0.33,0.00,1.41,3.00,2.59,60.00,11.00,0
2.98,10.80,-0.18,0.00,5.54,5.11,0.15,1.00,1.00,-2.78,2.00,2.00,0.15,0.17,1.26,3.42,2.09,227.00,15.00,0
2.56,10.86,-0.03,0.00,4.57,5.14,0.15,1.00,1.00,-2.55,2.00,2.00,0.15,0.17,1.26,3.42,2.15,227.00,15.00,0
1.31,10.46,0.00,9.44,0.00,9.68,0.00,0.00,2.00,-1.34,4.00,4.00,0.30,0.62,1.49,3.09,3.12,238.00,22.00,0
0.11,10.68,-0.23,8.84,0.00,4.87,-0.50,3.00,2.00,-0.44,2.00,3.00,0.35,0.22,1.48,2.95,2.72,80.00,16.00,0
3.30,11.11,2.29,0.00,3.30,5.08,0.00,4.00,3.00,-2.56,3.00,2.00,0.13,0.31,1.27,3.39,2.57,268.00,21.00,0
2.66,11.19,-0.02,0.00,2.75,5.30,1.11,1.00,3.00,-2.11,1.00,2.00,0.14,0.73,1.23,2.86,2.44,190.00,17.00,0
3.47,10.78,-0.03,0.00,7.42,5.10,0.16,1.00,1.00,-3.69,2.00,2.00,0.12,0.43,1.22,3.38,1.94,398.00,17.00,0
3.89,10.90,-0.17,0.00,8.30,5.17,0.15,1.00,1.00,-3.83,2.00,2.00,0.12,0.57,1.22,3.24,1.96,378.00,17.00,0
-0.98,10.44,-1.05,17.66,0.00,4.72,0.00,1.00,1.00,-1.19,4.00,4.00,0.41,0.33,1.53,3.25,3.00,195.00,19.00,0
3.91,11.77,0.06,9.52,3.95,5.04,0.59,1.00,3.00,-5.01,5.00,3.00,0.18,0.49,1.37,3.97,2.17,1411.00,29.00,0
1.83,10.18,0.00,9.06,0.00,0.00,0.00,0.00,1.00,-1.61,4.00,2.00,0.26,0.40,1.39,2.92,3.12,116.00,15.00,0
2.76,10.91,-0.04,0.00,4.52,5.26,0.00,1.00,2.00,-3.12,2.00,2.00,0.13,0.52,1.24,3.18,2.21,283.00,18.00,0
-1.07,10.35,-0.23,8.67,0.00,4.66,0.00,3.00,1.00,0.00,2.00,3.00,0.42,0.50,1.55,2.50,2.70,58.00,13.00,0
1.13,10.55,-0.11,0.00,1.30,4.94,0.00,1.00,1.00,-1.26,2.00,2.00,0.20,0.22,1.36,2.95,2.54,83.00,14.00,0
2.41,10.80,-0.02,0.00,4.01,5.14,0.65,1.00,2.00,-1.97,1.00,2.00,0.16,0.18,1.25,3.28,2.20,165.00,16.00,0
1.76,10.81,0.11,8.77,4.24,0.00,-0.11,1.00,2.00,-2.11,1.00,2.00,0.20,0.36,1.22,3.10,3.36,182.00,11.00,0
2.55,10.81,0.00,0.00,6.15,5.15,0.23,1.00,1.00,-2.15,1.00,2.00,0.16,0.36,1.25,3.10,2.09,170.00,14.00,0
1.81,10.88,-0.01,9.10,2.83,0.00,-0.70,1.00,2.00,-1.63,1.00,2.00,0.22,0.40,1.24,2.92,3.38,135.00,10.00,0
-2.48,19.08,-2.78,15.45,-0.92,0.00,0.00,2.00,0.00,-0.14,2.00,4.00,0.69,0.29,1.57,2.52,3.31,46.00,6.00,0
0.23,10.12,-0.15,8.59,0.52,0.00,-0.74,1.00,2.00,-0.57,1.00,2.00,0.30,0.00,1.33,2.81,3.21,46.00,6.00,0
1.26,10.70,-0.18,9.23,0.41,0.00,-0.86,1.00,1.00,-2.27,4.00,2.00,0.21,0.56,1.33,3.02,2.54,212.00,16.00,0
1.81,10.63,0.20,8.97,1.33,0.00,0.00,1.00,1.00,-2.26,4.00,2.00,0.21,1.00,1.33,2.58,2.49,223.00,15.00,0
1.66,11.11,0.70,9.21,1.29,0.00,0.00,3.00,3.00,-1.67,2.00,2.00,0.21,0.91,1.29,2.55,2.88,140.00,18.00,0
3.01,10.92,-0.02,0.00,5.77,5.19,0.18,1.00,1.00,-3.03,2.00,2.00,0.13,0.52,1.24,3.18,2.07,296.00,16.00,0
2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.98,4.00,0.00,0.14,1.64,1.27,1.53,2.92,79.00,17.00,0
3.20,0.00,1.44,9.23,2.43,0.00,0.16,1.00,4.00,-3.81,2.00,1.00,0.09,0.63,1.11,3.18,2.79,301.00,22.00,0
3.40,0.00,2.91,9.23,3.76,0.00,-0.34,2.00,4.00,-3.63,2.00,1.00,0.09,0.63,1.11,3.18,2.89,301.00,22.00,0
3.16,10.90,1.54,0.00,2.38,0.00,0.43,2.00,4.00,-3.97,3.00,1.00,0.08,0.57,1.13,3.24,2.84,301.00,22.00,0
3.36,10.89,2.93,0.00,3.68,0.00,0.00,3.00,4.00,-3.79,3.00,1.00,0.08,0.86,1.13,2.95,2.94,301.00,22.00,0
3.21,10.89,1.40,0.00,3.56,0.00,0.38,2.00,3.00,-3.94,3.00,1.00,0.08,0.63,1.13,3.18,2.78,301.00,22.00,0
3.41,10.98,1.53,0.00,1.16,0.00,1.08,2.00,5.00,-4.21,3.00,1.00,0.07,0.53,1.12,3.37,2.94,356.00,26.00,0
2.00,20.02,-0.65,0.00,1.27,4.58,0.53,2.00,3.00,-1.78,2.00,3.00,0.31,0.33,1.35,3.25,3.22,244.00,10.00,0
1.22,0.00,0.00,8.24,1.26,0.00,0.65,0.00,2.00,-0.64,0.00,1.00,0.18,0.33,1.13,2.25,2.58,32.00,3.00,0
3.27,11.40,-0.23,0.00,1.42,5.10,0.57,1.00,2.00,-3.12,4.00,2.00,0.13,0.63,1.27,3.18,2.29,352.00,18.00,0
2.72,10.80,-0.06,0.00,2.98,4.95,0.62,1.00,3.00,-2.17,1.00,2.00,0.14,0.36,1.22,3.10,3.04,194.00,9.00,0
3.73,11.29,-0.27,0.00,1.40,5.05,0.56,1.00,2.00,-4.11,5.00,2.00,0.11,0.67,1.25,3.33,2.25,551.00,19.00,0
1.52,9.56,0.00,0.00,1.51,4.46,0.62,0.00,2.00,-1.15,1.00,2.00,0.19,0.50,1.30,2.50,2.67,79.00,5.00,0
3.19,11.30,-0.11,0.00,3.53,5.10,0.58,1.00,2.00,-3.63,3.00,2.00,0.16,0.80,1.30,3.20,1.94,570.00,19.00,0
2.73,11.26,-0.15,0.00,2.46,5.07,0.57,1.00,2.00,-3.18,3.00,2.00,0.17,0.72,1.32,3.19,1.99,461.00,18.00,0
3.64,11.08,-0.03,0.00,5.39,5.06,0.61,1.00,3.00,-3.12,1.00,2.00,0.12,0.67,1.18,3.03,3.08,324.00,11.00,0
2.98,11.01,-0.07,0.00,2.07,5.02,1.01,1.00,4.00,-2.44,1.00,2.00,0.13,0.83,1.20,2.75,3.19,244.00,10.00,0
6.37,11.41,-0.01,0.00,13.76,5.19,0.61,1.00,3.00,-6.30,1.00,2.00,0.08,1.71,1.12,2.54,3.07,1058.00,17.00,0
5.01,11.29,-0.02,0.00,9.48,5.14,0.61,1.00,3.00,-4.68,1.00,2.00,0.10,1.22,1.14,2.78,3.08,619.00,14.00,0
4.55,11.24,-0.02,0.00,8.08,5.12,0.61,1.00,3.00,-4.15,1.00,2.00,0.10,1.04,1.15,2.87,3.09,506.00,13.00,0
