3.603,-5.579,2,12,2,7,3,0
3.509,-5.494,1,12,3,8,3,2
3.05,-4.625,1,12,3,8,3,1
3.815,-3.447,0,0,4,4,2,1
3.561,-4.767,2,0,4,5,2,1
1.03,-5.044,11,6,2,3,4,1
2.465,-3.618,5,12,3,9,3,0
9.5,-9.723,11,6,2,10,2,0
4.887,-6.931,10,16,9,11,12,3
3.332,-7.54,12,16,9,11,12,4
1.281,-3.087,3,6,1,4,3,0
2.952,-2.767,3,12,2,7,1,2
1.842,-4.112,5,6,2,5,3,0
4.589,-6.041,2,10,3,7,1,0
5.511,-4.347,0,0,4,1,1,1
3.013,-7.572,10,16,3,8,4,1
0.054,-0.615,0,5,1,3,2,1
1.164,-1.927,3,6,1,4,2,1
3.169,-3.876,1,12,3,8,2,0
0.872,-4.785,6,11,2,5,2,1
0.989,-2.025,7,0,1,4,5,3
3.904,-4.807,3,6,2,7,7,0
2.036,-4.03,1,12,3,8,2,1
4.997,-5.646,1,0,4,1,1,1
2.972,-4.03,0,0,4,4,2,1
2.734,-4.15,4,6,2,7,4,1
3.263,-4.485,0,0,4,4,3,0
2.831,-7.028,6,12,3,6,1,2
4.279,-6.239,1,0,4,4,2,0
4.9,-6.721,2,0,5,1,3,0
4.111,-6.492,4,0,4,4,4,0
-4.933,-0.567,10,0,2,5,13,3
-7.191,-4.522,10,6,4,9,10,8
3.665,-4.469,2,11,2,6,2,1
3.024,-3.648,3,6,2,6,3,1
2.665,-2.388,5,5,2,4,3,0
3.936,-4.557,3,6,2,6,3,1
4.392,-5.035,3,6,2,6,3,1
0.238,-5.066,6,12,2,8,2,2
2.148,-6.767,6,12,3,7,2,2
0.935,-4.183,3,12,5,7,4,2
2.426,-3.117,2,6,3,4,1,2
1.502,-3.789,2,6,3,4,2,2
1.236,-2.48,5,6,1,4,3,2
0.509,-3.368,0,16,3,7,2,2
1.078,-2.485,1,6,2,7,4,1
2.72,-4.956,4,11,2,6,2,0
2.965,-4.77,1,12,3,8,2,1
3.729,-4.258,0,0,4,2,2,1
2.707,-5.396,9,6,1,4,2,1
3.842,-5.15,0,0,4,2,2,1
3.934,-4.738,0,0,4,2,2,1
3.957,-5.534,2,12,4,6,2,0
4.856,-8.29,13,0,0,0,0,0
0.843,-1.155,1,6,2,4,0,2
-1.06,-2.689,4,6,1,4,2,1
3.712,-4.71,1,12,3,8,2,0
3.628,-4.356,1,12,3,8,2,0
1.84,-2.793,2,6,3,5,3,1
3.712,-3.478,3,6,2,6,4,0
3.063,-6.564,8,12,2,6,1,1
3.343,-3.644,3,12,3,7,3,1
2.079,-5.31,4,12,3,8,3,1
4.498,-5.905,2,6,5,3,3,2
3.205,-6.468,8,18,3,11,5,1
2.656,-4.244,5,10,5,5,6,1
-0.345,-0.939,1,0,1,2,3,1
-0.749,-1.327,2,0,1,1,3,1
-0.474,-0.319,2,6,1,3,3,4
1.855,-4.116,3,6,3,3,0,1
-0.609,-2.256,5,6,1,3,3,2
-0.2,-2.294,5,6,1,6,4,0
-0.368,-4.113,4,6,2,5,4,1
2.304,-3.426,2,16,3,9,3,0
0.132,-3.979,9,6,1,4,3,2
3.891,-3.772,3,6,2,6,4,0
3.404,-5.055,1,0,4,3,2,0
4.452,-5.277,2,0,4,2,2,1
3.301,-3.036,0,0,4,2,3,2
4.104,-5.687,2,0,4,3,3,0
4.485,-4.739,6,12,3,6,4,0
5.333,-6.357,7,0,4,4,4,0
4.777,-6.201,5,0,5,3,4,0
4.385,-3.797,4,6,1,3,1,1
1.689,-8.032,6,12,4,6,3,2
2.523,-3.539,11,6,1,5,5,0
4.498,-6.214,2,0,4,2,3,0
-0.841,0.71,0,5,1,2,4,3
-1.389,-1.686,4,0,1,2,0,4
3.712,-4.689,1,12,3,8,2,0
2.971,-6.902,9,12,2,7,2,1
3.963,-4.242,7,12,3,7,4,0
2.983,-3.024,6,11,3,8,6,0
3.044,-3.421,3,6,2,4,2,3
3.679,-4.254,4,11,2,7,4,0
1.71,-6.433,6,11,2,6,1,2
0.387,-1.623,2,6,1,3,1,2
1.682,-4.452,0,6,4,3,1,2
-0.581,-3.405,4,12,2,6,2,1
-0.685,-0.622,5,0,0,1,2,1
2.789,-7.656,7,12,3,8,2,1
1.789,-4.545,3,12,3,10,5,3
3.638,-7.903,9,12,2,6,2,1
2.621,-3.885,2,12,3,9,3,2
3.368,-3.635,6,12,3,7,4,0
3.454,-4.871,0,0,4,1,2,1
0.871,-0.455,5,0,2,2,3,0
2.347,-6.049,3,12,3,7,1,1
3.371,-4.315,7,12,3,8,4,1
2.907,-6.672,9,12,2,8,2,1
1.236,-2.967,1,6,1,4,4,0
1.375,-1.658,2,6,1,4,2,2
3.801,-6.338,2,18,4,11,0,2
0.972,-4.407,1,6,2,3,0,0
2.619,-4.163,4,6,2,5,3,0
2.197,-4.441,6,6,2,7,5,3
0.953,-1.965,1,5,1,3,2,1
2.327,-4.64,1,12,3,8,3,1
2.032,-4.685,3,12,3,10,5,3
0.551,-2.635,2,6,2,7,5,3
2.129,-2.806,5,6,1,4,4,0
3.984,-8.569,7,18,5,10,2,2
5.314,-4.478,3,6,2,5,4,0
0.65,-2.056,6,6,1,5,5,2
0.213,-3.851,9,12,3,11,12,6
2.302,-4.005,7,6,3,5,4,1
0.995,-3.279,2,6,2,6,3,2
-0.91,-1.04,13,0,2,0,6,0
0.627,-2.528,2,0,0,1,2,3
4.771,-5.298,0,0,4,3,1,0
1.872,-5.043,1,12,4,7,3,1
0.941,-0.556,6,6,3,5,3,0
2.096,-2.186,2,6,3,4,2,0
0.878,-6.682,2,12,4,6,1,2
0.771,-4.206,8,11,3,7,4,2
-0.748,-0.834,2,6,1,5,6,5
-1.048,-1.262,0,0,1,3,3,2
1.406,-1.402,0,6,2,5,3,1
1.08,-5.267,10,18,3,13,0,8
4.145,-4.916,5,12,4,9,2,0
2.43,-6.011,1,12,4,7,3,1
4.485,-8.224,7,18,5,10,2,2
0.443,-6.581,6,12,4,8,2,3
3.976,-3.286,2,6,1,3,1,1
0.502,-3.169,7,6,1,4,3,2
2.84,-3.601,2,6,3,6,3,1
-0.818,-2.026,2,5,3,4,7,5
5.267,-5.992,6,16,3,7,2,0
0.224,-1.575,1,6,2,5,3,1
4.999,-5.918,5,12,3,6,3,0
3.66,-7.254,6,12,3,6,1,1
0.442,-0.939,3,6,2,4,2,3
2.417,-5.763,7,12,4,7,5,1
1.329,-0.669,1,6,1,3,3,2
-0.718,-2.385,0,6,5,3,4,4
1.095,-3.962,9,6,1,4,3,2
1.579,-3.757,2,0,4,5,5,3
2.2,-4.936,3,6,2,3,0,1
2.518,-6.152,2,6,3,3,0,1
3.416,-6.056,4,0,4,4,6,1
0.466,-1.502,1,6,2,4,2,1
0.244,-1.233,4,0,0,0,2,2
2.316,-2.529,4,6,2,5,2,1
0.829,-4.229,3,6,2,4,1,2
2.066,-2.56,10,0,0,0,3,1
1.447,-3.196,3,10,2,4,0,2
3.048,-7.453,5,12,2,8,5,0
0.334,-2.628,5,0,4,3,7,1
5.386,-7.52,15,0,0,2,2,0
4.046,-6.27,2,12,2,7,3,1
4.032,-5.434,0,0,5,0,2,1
1.112,-5.514,9,6,3,4,4,1
-2.009,-1.199,1,6,1,4,3,0
4.633,-8.334,4,17,3,9,2,1
-0.395,-1.764,0,11,2,5,2,0
2.122,-2.124,5,0,0,1,1,1
1.907,-2.75,4,0,1,4,3,2
-0.149,-0.146,0,0,1,5,4,1
4.103,-4.919,10,6,1,4,3,2
1.381,-1.936,1,0,1,0,2,2
2.097,-4.246,1,0,4,4,4,2
-0.246,-2.625,8,6,2,3,4,1
0.201,-2.433,2,6,1,6,3,2
-1.379,0.738,3,0,0,1,3,2
5.197,-6.728,2,0,5,4,2,0
0.5,-4.965,8,0,0,4,5,4
2.644,-2.432,5,6,2,4,2,0
2.463,-4.532,3,0,4,4,5,1
0.511,-3.393,3,6,3,5,2,2
0.35,-1.728,4,0,1,4,4,3
0.271,-1.727,5,6,1,4,4,3
-0.724,-6.144,8,11,2,5,1,3
3.166,-5.131,2,12,2,7,2,1
2.481,-3.612,0,0,4,4,4,0
-2.085,-0.684,8,0,1,6,8,0
2.898,-6.644,3,12,3,7,1,1
0.153,-7.362,4,12,4,6,3,3
0.666,-6.954,8,12,4,7,4,3
3.905,-6.777,5,12,3,6,2,1
0.718,-2.217,3,6,1,5,3,1
5.241,-6.748,6,12,3,9,4,0
-0.025,-0.622,1,6,1,5,5,2
2.423,-4.587,5,12,2,10,4,0
3.11,-4.998,1,0,4,4,3,0
5.745,-8.854,14,12,4,7,5,1
-0.001,-6.641,7,12,4,7,4,3
1.739,-7.067,7,18,3,10,3,1
0.784,-4.651,5,6,3,6,3,1
1.429,-1.835,1,6,2,3,3,0
2.797,-2.806,5,6,3,4,3,0
3.629,-5.58,1,12,3,8,2,1
4.139,-4.818,1,12,3,7,2,0
4.07,-6.508,1,12,3,8,2,0
0.887,-3.076,6,6,1,3,2,2
3.991,-5.353,3,12,4,8,2,0
1.628,-2.804,0,6,1,3,2,0
5.38,-6.789,6,6,4,4,3,1
6.206,-6.365,4,0,5,3,3,0
1.391,-2.921,2,6,1,5,3,1
3.935,-5.448,6,12,2,8,3,0
3.706,-6.814,5,0,4,5,5,0
0.121,-2.515,7,0,0,2,2,2
4.283,-4.138,3,6,3,6,4,0
-1.458,-1.749,1,0,2,3,5,3
-0.19,-3.332,7,6,1,4,3,1
2.5,-2.948,8,6,1,3,3,1
2.002,-5.974,7,12,3,7,4,3
-6.456,-2.02,9,0,0,5,8,2
3.757,-5.295,1,0,4,3,2,1
3.911,-6.24,2,0,4,3,3,0
5.15,-7.145,14,0,0,0,0,1
7.852,-9.635,15,0,1,3,1,1
-1.749,-4.506,13,12,2,6,6,6
2.223,-2.547,5,6,1,4,3,2
1.91,-3.581,2,12,3,7,2,2
2.108,-5.68,9,0,8,3,15,5
3.506,-5.242,0,0,4,1,2,1
3.159,-7.007,0,10,5,4,0,1
1.973,-6.614,5,12,4,9,4,1
-1.463,-2.305,5,6,1,5,3,3
2.705,-6.333,4,12,3,7,2,1
0.142,-2.006,6,0,0,1,3,0
2.141,-4.095,3,6,2,5,6,2
5.141,-5.029,2,12,2,6,2,1
5.656,-7.459,10,12,2,8,9,0
2.018,-5.138,7,18,4,13,12,3
0.11,-2.173,4,6,1,3,2,3
4.312,-6.92,1,0,4,3,2,0
1.825,-2.338,6,0,0,3,2,0
1.169,-7.217,4,12,3,6,2,2
10.946,-13.474,14,6,5,5,3,0
0.285,-2.922,3,10,2,5,1,2
0.659,-7.851,12,6,2,4,3,0
4.901,-7.006,3,16,3,8,2,0
0.833,-3.765,5,11,2,7,4,0
2.426,-5.17,5,6,2,4,1,1
1.194,-3.859,5,6,2,3,1,1
1.555,-4.746,5,6,2,3,1,1
2.777,-7.18,6,12,2,6,1,1
3.492,-4.207,6,11,2,7,5,0
3.342,-4.4,11,0,1,1,4,1
2.164,-4.028,4,6,2,7,5,3
1.096,-3.31,3,12,2,9,4,3
0.29,-0.938,3,0,0,2,3,0
8.533,-9.444,11,6,4,4,3,1
2.951,-7.182,3,6,2,3,1,2
2.029,-5.955,6,12,2,6,1,1
2.167,-5.425,2,6,4,3,1,2
3.519,-3.968,5,6,2,4,2,0
3.273,-5.666,8,12,2,8,5,1
3.738,-6.669,15,6,1,6,5,2
2.688,-9.599,11,6,2,3,0,2
3.105,-7.455,5,18,4,10,3,1
3.99,-5.223,2,16,3,7,1,1
2.143,-2.62,7,6,2,4,5,0
8.255,-13.05,1,0,8,2,4,2
2.9,-4.927,1,0,4,4,3,0
2.036,-5.382,7,6,2,4,2,1
3.009,-4.05,4,12,2,6,3,1
0.435,-4.124,7,6,1,5,3,2
2.984,-6.747,10,12,2,7,2,1
0.969,-5.91,4,12,6,8,5,1
0.274,-5.817,4,12,3,8,2,2
4.06,-5.538,2,16,3,7,1,0
2.026,-9.806,27,0,0,2,6,0
2.337,-6.769,9,12,3,7,3,1
3.536,-4.491,4,6,2,6,4,1
3.405,-7.569,6,12,3,6,1,1
0.713,-2.881,6,6,1,3,2,3
-1.22,-0.789,1,6,1,3,1,1
-1.098,1.677,3,0,1,2,2,4
0.638,-1.986,12,0,0,1,3,2
2.553,-2.911,4,6,2,4,3,0
1.347,-4.336,0,6,3,3,1,2
1.465,-2.77,2,0,0,0,0,1
1.078,-3.962,6,11,3,7,3,1
6.85,-8.175,14,11,2,6,1,1
3.414,-6.196,4,12,3,7,3,0
1.806,-5.165,5,11,2,5,0,1
0.33,-1.073,5,0,1,1,2,1
1.658,-1.894,3,6,3,5,4,0
2.136,-6.252,8,6,3,5,3,1
1.598,-6.287,7,12,4,8,4,1
7.206,-9.482,7,18,5,11,2,0
2.692,-5.243,3,0,4,5,5,1
1.017,-3.364,4,6,1,3,1,2
2.512,-5.094,7,6,2,4,2,1
1.76,-5.69,2,22,4,11,3,6
1.395,-5.25,14,6,1,4,5,2
2.932,-4.941,7,17,3,9,5,4
2.937,-6.576,7,12,4,6,4,2
1.396,-4.464,2,6,4,7,1,1
3.345,-7.883,8,16,3,8,3,1
1.13,-2.304,1,6,2,4,2,1
3.376,-4.886,1,12,3,8,2,0
2.463,-4.547,4,0,5,4,6,2
0.319,-4.794,6,18,4,13,12,3
2.524,-6.322,0,12,4,7,1,1
0.328,-0.225,0,5,1,2,3,1
2.668,-3.704,1,6,3,6,3,0
3.348,-4.835,2,6,1,7,4,0
2.753,-3.922,5,12,4,8,4,1
1.934,-5.671,5,12,2,6,1,0
0.299,-4.842,7,6,1,4,3,3
5.407,-7.397,6,12,5,8,5,0
-5.208,-1.432,13,0,0,4,8,4
1.917,-1.93,4,0,0,1,1,1
4.389,-6.54,6,12,4,8,4,1
2.767,-2.933,2,6,1,4,1,0
2.175,-3.078,2,6,2,4,3,2
2.354,-3.362,2,6,2,4,3,2
-1.597,0.019,5,0,0,2,1,4
0.171,-2.098,5,0,0,3,2,2
1.107,-1.241,2,6,1,3,3,1
1.249,-0.443,3,6,3,4,6,0
1.535,-4.834,2,6,2,7,5,3
2.802,-3.267,11,0,0,2,4,2
2.186,-6.024,5,12,3,6,3,2
2.469,-4.994,8,11,2,5,3,4
9.315,-14.608,17,22,4,10,0,0
2.52,-6.96,3,12,3,7,1,0
-0.344,-0.811,3,5,1,4,5,2
2.291,-3.94,4,12,4,10,7,2
2.894,-6.478,8,12,3,7,3,1
1.866,-4.389,4,12,2,7,4,1
1.896,-3.854,3,12,2,7,4,1
2.554,-8.336,18,29,5,19,14,0
0.936,-6.092,4,6,7,4,4,3
-3.982,0.868,2,0,0,2,5,0
3.253,-4.461,0,0,4,1,3,1
-0.367,-0.187,0,0,1,1,3,0
-3.262,0.496,1,0,0,2,5,0
1.345,-3.189,5,6,2,3,2,1
3.899,-3.816,5,16,5,7,5,1
1.211,-3.713,3,12,3,7,2,1
0.218,0.033,0,5,2,4,3,1
3.257,-5.023,6,16,3,8,5,1
1.245,-4.914,4,0,5,5,7,1
1.429,-2.989,4,11,2,6,3,2
1.301,-2.548,6,0,2,3,2,0
2.478,-2.436,6,0,0,0,2,2
0.949,-5.729,5,12,3,7,1,2
0.949,-6.875,4,12,3,6,0,2
1.155,-7.614,4,12,3,6,0,2
3.114,-6.172,4,12,3,7,2,1
4.108,-6.534,3,12,2,7,2,1
2.146,-3.239,4,6,2,4,3,1
2.384,-6.473,3,10,5,6,2,1
3.647,-5.897,4,18,4,9,2,1
3.726,-6.669,7,12,5,7,5,1
-2.942,-0.769,5,0,0,2,5,0
2.125,-5.331,4,12,3,6,1,1
6.708,-7.332,7,6,4,4,3,1
2.741,-6.791,6,12,3,6,1,1
2.892,-5.399,1,0,5,3,4,0
1.837,-2.65,6,6,1,4,2,4
0.276,-3.429,1,5,3,4,2,1
0.986,-2.68,7,5,1,4,5,2
1.254,-3.357,1,6,3,4,2,1
1.953,-3.289,3,6,1,5,1,3
0.146,-4.149,3,6,3,4,2,2
3.213,-7.635,3,12,3,7,0,1
3.007,-6.897,3,12,3,7,0,1
2.232,-6.3,2,10,3,5,0,1
3.761,-6.352,1,0,4,5,2,0
4.613,-7.227,2,6,4,4,2,1
0.23,-0.325,1,6,1,3,3,0
3.094,-6.375,2,6,3,3,0,1
-0.099,-7.086,6,18,5,13,4,4
3.89,-5.154,0,0,4,3,2,1
3.245,-6.786,4,12,3,6,1,2
0.044,-5.651,5,12,4,7,2,3
0.142,-0.225,0,10,2,4,4,1
2.673,-6.055,3,12,3,7,0,1
5.566,-10.571,11,24,7,12,9,1
0.871,-1.381,3,10,2,4,3,3
0.568,-1.145,1,10,2,4,4,0
0.86,-1.459,1,11,2,5,4,1
4.329,-4.622,9,11,2,6,6,1
4.686,-9.039,10,18,4,9,2,2
5.259,-7.054,5,11,2,7,3,0
3.265,-7.592,4,10,3,4,0,1
3.322,-7.083,14,6,1,5,4,0
3.112,-3.971,3,12,2,7,2,1
2.6,-3.308,6,6,1,4,2,1
3.381,-3.405,4,12,2,7,4,0
1.716,-3.004,0,6,2,4,2,1
0.777,-2.76,4,5,1,5,4,1
1.516,-2.66,3,5,1,4,3,0
-0.936,-2.105,5,6,1,5,6,2
4.038,-5.904,4,6,1,4,1,0
2.186,-5.592,2,12,3,6,0,1
1.883,-5.436,4,12,2,9,3,2
1.622,-1.116,1,6,3,5,5,0
0.502,-2.083,3,15,3,7,6,4
-0.353,-5.651,6,12,4,6,4,3
1.25,-2.426,1,17,3,8,6,4
1.168,-3.76,5,6,2,8,6,3
6.296,-5.018,7,0,1,2,3,1
1.25,-2.81,5,6,1,5,4,1
0.918,-2.03,1,6,2,4,2,1
1.217,-8.122,4,12,4,7,2,2
2.289,-2.645,2,6,2,6,3,0
4.214,-6.433,1,0,4,3,2,0
4.751,-4.455,1,6,2,3,1,1
2.378,-3.71,4,12,2,8,3,2
3.375,-2.902,4,6,1,4,5,0
3.737,-5.058,6,12,3,6,3,0
1.245,-4.838,9,6,1,4,2,2
4.361,-5.19,9,10,2,4,3,2
2.979,-7.033,4,12,4,6,1,1
4.34,-3.644,0,0,4,2,2,1
3.288,-7.177,7,6,2,3,1,1
1.145,-1.26,2,0,1,0,3,1
2.49,-6.29,5,12,3,7,1,1
0.888,-2.133,10,12,3,10,2,8
-0.551,-2.023,3,6,1,3,1,1
0.706,-1.685,6,0,0,2,4,2
2.26,-4.803,0,0,4,0,1,2
2.214,-2.271,2,6,2,5,2,0
1.127,-1.593,5,0,4,0,4,0
4.021,-5.547,0,5,5,3,2,2
5.551,-7.287,4,6,5,6,3,0
0.775,-3.623,4,6,1,6,4,0
1.539,-4.062,3,12,2,7,2,0
0.384,-2.665,7,6,1,3,3,2
1.496,-3.774,6,12,2,7,6,2
1.745,-3.985,3,10,4,6,3,2
2.252,-5.74,1,12,4,7,3,1
2.347,-5.301,4,12,3,7,3,1
-1.881,-0.584,4,0,0,2,6,2
1.406,-5.98,16,24,4,16,12,0
8.112,-9.024,12,0,4,4,4,0
3.171,-4.351,3,12,2,7,2,1
2.416,-4.716,1,6,4,3,2,2
4.339,-5.861,6,12,5,7,4,1
1.814,-3.86,4,6,2,4,3,1
0.784,-2.414,0,0,1,3,2,1
-0.158,-2.955,4,0,1,6,3,5
4.582,-7.241,10,6,1,3,5,2
1.302,-1.978,5,0,0,3,2,0
1.934,-5.032,5,12,2,8,4,1
1.093,-4.809,1,6,3,3,1,2
1.478,-2.536,3,5,2,5,5,0
5.77,-6.844,3,0,4,1,2,0
4.771,-5.831,3,0,4,3,3,0
1.999,-2.061,3,10,2,5,3,2
1.149,-3.669,2,6,3,5,4,1
2.166,-3.484,3,5,1,2,1,0
-1.268,-4.116,5,6,3,7,6,1
1.032,-1.856,5,5,2,5,4,0
2.845,-7.828,7,0,4,2,4,1
-0.687,-0.692,2,6,1,3,3,4
-0.479,-2.979,7,6,1,4,3,3
3.966,-6.589,2,0,5,3,4,0
0.231,-0.351,0,5,2,2,2,1
3.906,-5.108,2,12,3,8,2,0
1.649,-4.267,2,6,2,4,1,1
3.74,-4.771,1,0,4,3,2,1
3.497,-10.942,27,0,0,0,3,5
2.136,-5.556,4,12,3,6,2,0
2.841,-4.414,0,0,4,4,3,0
2.458,-3.964,0,0,4,5,4,0
2.658,-7.646,4,16,5,7,4,1
0.966,-2.502,4,6,1,5,2,2
3.709,-5.994,15,0,0,0,4,2
-0.77,-0.826,1,6,1,3,2,1
4.636,-6.643,3,0,5,3,3,1
-3.567,-0.997,4,0,0,1,3,1
4.922,-6.843,9,16,6,9,9,1
3.931,-4.532,1,12,4,8,4,0
1.206,-4.773,8,6,3,5,4,1
3.959,-5.022,4,12,3,6,2,0
3.134,-7.207,3,12,4,6,0,1
1.292,-5.162,6,12,3,7,3,2
2.792,-4.213,1,16,3,7,1,0
3.631,-7.12,14,12,3,8,5,1
-1.374,-3.731,12,0,0,3,9,1
2.902,-4.945,0,0,4,2,3,2
3.475,-4.278,1,11,3,6,2,1
-1.32,-4.486,4,6,5,5,6,1
2.955,-4.143,0,0,4,2,3,2
2.933,-3.743,7,6,2,4,4,1
2.452,-6.49,5,12,3,6,1,1
0.88,-3.569,5,6,2,7,5,1
2.962,-4.686,1,12,3,7,1,1
2.766,-4.912,2,12,3,7,4,1
0.881,-6.809,7,12,5,7,3,2
3.703,-8.669,17,0,8,7,19,1
3.837,-4.239,4,12,2,6,1,0
3.077,-6.355,5,6,2,3,0,1
0.419,-2.769,4,6,2,4,1,1
2.78,-5.551,3,6,6,7,6,2
1.818,-4.045,4,6,3,8,6,2
2.167,-4.067,0,0,4,4,3,0
2.28,-6.978,4,12,3,7,0,1
0.247,-3.063,5,6,1,4,3,2
2.14,-2.781,3,5,3,3,3,1
2.389,-4.957,5,6,2,3,1,2
5.046,-7.557,3,0,5,2,3,0
2.597,-5.329,9,6,1,3,2,2
-0.192,-1.666,3,0,1,1,3,1
3.267,-4.07,0,12,4,7,2,0
-3.007,-2.051,13,0,0,8,14,2
4.063,-5.112,3,0,4,3,3,0
-0.014,-4.421,7,6,2,5,3,2
-11.684,1.629,9,0,4,0,16,13
4.508,-12.639,4,24,7,12,6,0
3.725,-4.826,0,0,4,2,2,1
2.895,-4.009,4,12,2,7,2,2
-0.301,-1.703,4,5,1,4,5,1
1.323,-7.76,4,0,2,0,0,0
-0.835,-1.707,4,6,1,3,3,3
4.3,-6.358,5,10,2,4,1,0
2.441,-4.264,3,6,2,5,2,0
-1.086,-2.681,5,6,1,5,3,3
0.867,-2.864,4,6,1,5,4,0
1.787,-5.351,8,0,2,1,1,1
2.693,-3.209,2,10,2,4,2,1
0,-2.01,5,10,3,5,8,4
2.747,-4.293,1,12,2,6,4,2
0.673,-1.852,1,16,3,7,7,3
1.663,-1.222,1,0,2,1,2,0
1.643,-1.205,1,6,3,4,3,0
5.76,-11.136,10,17,3,9,1,3
-0.863,1.076,0,0,0,2,2,0
4.704,-5.71,3,12,5,7,3,1
6.119,-5.733,5,12,3,7,2,1
3.146,-4.315,2,0,4,5,3,0
4.492,-5.621,3,0,4,3,3,0
1.6,-4.093,3,12,3,7,4,1
2.711,-6.103,7,11,4,5,4,2
4.755,-7.135,8,12,3,10,5,2
2.885,-6.996,4,12,4,6,0,1
4.219,-6.791,13,18,4,9,6,1
-0.152,-4.779,3,12,3,7,3,3
4.141,-6.46,3,11,5,7,3,1
-1.184,-1.398,3,6,1,3,3,3
3.443,-5.781,6,17,3,9,5,1
3.313,-7.334,6,12,3,6,1,1
3.388,-4.698,1,6,3,6,2,1
1.499,-3.411,2,6,1,3,0,1
4.074,-4.884,9,12,3,7,4,0
2.517,-4.743,1,12,3,8,1,1
1.668,-5.788,3,12,4,6,1,2
4.043,-8.804,9,18,4,11,4,1
4.19,-4.745,0,6,4,4,2,1
2.411,-7.422,6,12,3,7,2,2
3.269,-7.846,7,12,3,7,2,2
6.181,-8.699,10,0,4,6,6,0
4.003,-5.202,5,12,2,7,3,0
1.901,-2.033,0,6,4,7,7,1
3.469,-2.775,4,0,1,2,3,1
0.34,-1.241,5,0,0,0,3,1
4.489,-6.866,0,5,5,3,2,1
0.335,-4.5,3,0,5,4,5,3
7.755,-9.477,11,0,4,5,3,0
3.101,-4.267,11,6,2,7,6,2
-0.759,-2.348,5,0,0,1,2,0
3.083,-5.951,5,12,2,6,0,1
1.182,-3.426,6,12,2,6,4,5
1.199,-2.8,1,0,3,0,0,1
1.912,-4.796,4,11,4,5,4,1
1.224,-4.232,4,12,2,7,3,2
1.133,-2.369,2,11,2,5,3,2
-2.434,-1.949,10,0,0,4,6,1
3.186,-6.466,1,12,4,6,2,1
0.896,-6.799,4,12,3,7,2,2
1.5,-4.814,4,11,2,5,3,1
2.404,-7.02,9,12,3,7,3,2
0.694,-3.159,6,10,2,4,2,3
3.513,-4.418,1,0,4,3,2,1
3.635,-4.506,0,0,4,2,2,1
-0.979,-2.491,6,6,1,5,4,4
1.409,-3.866,8,6,1,4,2,2
1.577,-5.229,1,12,3,6,1,1
1.308,-5.433,5,12,3,7,3,1
0.499,-3.974,5,12,3,11,8,0
0.956,-3.426,4,11,2,6,4,0
0.296,-3.155,4,11,2,5,3,3
0.837,-5.497,3,12,3,7,4,1
0.039,-2.152,7,6,1,7,7,3
2.666,-4.32,3,0,0,0,1,0
3.982,-4.962,5,12,3,6,2,1
1.587,-5.03,9,6,2,4,3,1
6.718,-8.042,5,6,5,5,3,0
1.04,-1.93,4,0,1,4,5,2
3.721,-2.958,4,0,1,2,3,1
0.719,-4.105,6,6,1,4,1,2
1.732,-2.836,8,6,1,4,4,0
1.741,-2.419,5,6,1,4,4,1
2.901,-2.713,4,0,1,1,2,1
1.425,-1.232,6,0,1,3,7,2
2.135,-5.107,5,12,3,10,6,3
2.166,-3.092,2,6,1,3,2,2
-0.159,-7.514,6,12,4,9,4,3
3.42,-5.909,6,18,4,12,6,1
3.99,-5.194,5,12,4,7,4,1
4.854,-6.488,7,12,4,6,4,1
1.86,-5.41,1,12,4,7,3,2
1.831,-4.217,7,6,1,4,2,1
0.87,-1.595,2,6,2,5,2,1
4.711,-5.688,9,12,2,8,3,0
1.99,-3.987,2,0,4,2,4,2
2.887,-6.225,3,0,7,1,8,4
2.791,-8.117,3,28,5,13,4,4
3.401,-3.572,5,10,2,5,2,3
3.517,-4.363,5,6,1,4,2,1
3.024,-3.603,4,6,2,4,4,0
7.955,-10.156,16,6,1,6,1,1
4.203,-7.174,4,12,2,8,3,1
0.92,-2.57,3,6,3,5,3,1
1.431,-3.445,4,0,5,6,6,2
3.295,-3.606,8,12,5,7,10,1
4.975,-6.082,3,0,4,3,3,0
1.756,-4.449,6,6,1,3,2,2
6.317,-7.861,9,6,3,6,3,0
3.274,-7.699,9,18,3,9,2,2
2.409,-2.704,4,11,2,6,5,1
8.143,-9,11,12,3,6,3,0
1.77,-7.856,4,12,4,6,2,2
1.313,-7.851,4,12,4,8,3,2
2.886,-7.863,5,12,4,9,2,1
4.848,-6.062,13,6,1,4,4,1
-0.203,-1.496,2,6,1,3,1,2
3.094,-3.835,5,6,1,3,2,1
1.332,-2.261,2,5,1,3,3,0
5.843,-7.312,12,12,2,8,6,0
3.017,-4.349,4,11,3,6,3,0
2.401,-2.942,3,0,1,1,3,1
1.401,-4.335,4,12,3,9,5,0
4.675,-6.89,10,16,9,11,12,3
3.37,-4.778,7,12,2,7,2,0
0.657,-3.35,1,6,3,5,2,1
4.494,-7.963,7,18,5,11,4,1
3.289,-5.695,5,6,1,5,2,1
2.332,-2.954,4,0,3,2,3,0
1.101,-2.589,1,6,2,3,0,1
0.864,-6.608,12,6,2,5,4,2
2.88,-6.813,8,12,2,6,2,1
4.839,-5.873,3,12,4,6,3,0
3.109,-4.337,1,12,3,8,3,0
6.669,-9.128,11,18,4,10,4,0
2.267,-6.051,4,6,2,4,1,2
