4.352,0,17692.5,0,2,0,2.791,448.6,448.284,-6.045,521.847,3,0,6,33,37,36,0,33,37,0,0,0,0,28,7,16,0,5,3,4,0,0,1,4,0,0,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,30,7,0,21,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,16,5,0,6,0,33,443.95,42.76,0.096,732.101,47.4143,0.064,633.24,0.72945,1.03832,523.672,680.587,5289.64,13848,1.40563,96.9889,4.00607,0.79416,390.118,459.5,4285.39,10654.2,22.6227,16.2078,14.1944,1.75632,0,12.4484,19.9499,12.3216,9.54828,1.06637,0,7.39186,1.25369,1.30809,3494,176,24.6837,22.3856,11.8231,10.2442,6.04914,5.0796,6.94918,33,37,51,10,0,69
5.45,0,17421,0,2,0,3.89,435.563,435.242,-7.17,478.822,1,1,5,33,38,29,0,33,38,0,0,0,0,33,3,21,0,6,4,4,0,0,1,5,0,0,0,4,4,1,1,0,1,0,0,1,0,0,0,0,0,0,28,9,1,16,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,0,0,0,21,4,1,5,1,33,416.8,58.95,0.141,681.665,82.8845,0.121,598.375,0.59632,1.67028,553.858,729.528,5704.42,14668.6,1.32359,82.0631,3.3741,0.66888,397.632,474.842,4369.73,10615.7,22.2001,16.2971,14.4053,1.74845,0,13.2956,18.8739,12.1385,9.49187,1.02661,0,7.77339,1.07497,1.10279,3655,184,23.4017,20.2614,10.5459,8.53221,4.85748,3.74812,5.23861,33,38,54,11,0,77
3.354,0,17067.1,0,2,1,3.354,423.521,423.097,-5.128,412.299,4,0,5,28,31,22,0,28,31,0,0,0,0,22,4,12,0,4,2,3,0,0,1,3,0,0,0,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,10,0,15,4,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,12,4,0,5,0,28,357.39,88.28,0.247,617.201,144.377,0.233,544.357,0.73731,0.85714,444.011,616.131,3423.7,9226.6,1.75293,87.6467,3.95021,0.8217,312.765,369.16,2850.2,7300.15,19.9409,13.2708,13.2284,3.15226,0,10.9035,16.9762,12.4781,11.4763,2.08081,0,9.26895,1.57121,1.65258,2078,156,21.2404,19.5423,8.26256,7.24053,4.39646,3.7595,5.05345,28,31,47,15,0,62
3.203,0,16055.3,0,2,1,3.203,401.455,401.121,-5.47,398.607,4,2,6,28,31,20,0,28,31,0,0,0,0,22,5,12,0,4,2,3,0,0,1,3,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,1,21,10,0,15,4,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,12,5,2,6,2,28,349.35,96.01,0.274,612.553,149.156,0.243,541.547,0.77731,0.64285,431.052,584.267,3527.95,9215.1,1.78523,85.6913,4.16449,0.86627,312.765,369.16,2938.55,7289.78,19.7254,13.4307,12.7766,2.45024,0,10.5865,15.929,10.6329,8.95417,1.38317,0,6.87322,1.50603,1.57524,2185,152,21.2404,18.6153,9.01333,7.34938,4.85492,3.80491,4.88611,28,31,45,12,0,59
4.526,0,17190.9,0,2,1,4.526,412.477,412.126,-6.178,416.345,3,2,5,29,32,21,0,29,32,0,0,0,0,22,5,17,0,4,3,3,0,0,1,3,0,0,0,6,3,1,1,0,1,0,0,1,0,0,0,0,0,0,21,11,0,12,3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,17,3,2,5,2,29,364.31,87.41,0.239,627.377,146.199,0.233,554.722,0.70079,1.0436,446.411,600.168,3820.74,9910.34,1.70183,85.0918,3.81437,0.78517,326.548,384,3185.9,7905.44,20.4325,13.9475,13.0141,2.35981,0,11.0347,16.5067,10.9835,9.15408,1.37829,0,7.07032,1.50473,1.56651,2423,156,22.2031,19.3892,9.6465,7.8299,5.0868,3.95681,5.23502,29,32,46,12,0,61
3.434,0,16883.2,0,2,1,3.435,413.465,413.121,-5.762,410.797,4,2,6,29,32,20,0,29,32,0,0,0,0,22,5,17,0,4,3,3,0,0,1,3,0,0,0,6,3,1,1,0,1,0,0,1,0,0,0,0,0,0,21,11,0,12,3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,17,4,2,6,2,29,365.76,100.3,0.274,623.707,160.425,0.257,552.272,0.70079,1.0436,446.411,600.168,3820.74,9910.34,1.77415,86.9338,3.81437,0.78517,326.548,384,3185.9,7905.44,20.4325,13.9475,13.0141,2.35981,0,11.0347,16.3766,10.8433,9.00807,1.36203,0,6.94104,1.5,1.56787,2423,156,22.2031,19.3222,9.6465,7.78799,5.0868,3.93133,5.18901,29,32,46,12,0,61
3.543,0,16561.6,0,2,1,2.498,416.509,416.157,-6.001,433.89,3,2,5,29,32,25,0,29,32,0,0,0,0,22,5,12,0,4,2,3,0,0,1,3,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,23,9,0,17,3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0,12,4,2,5,2,29,368.38,83.65,0.227,640.094,139.966,0.218,561.554,0.7088,1.06051,446.411,600.168,3820.74,9910.34,1.66305,89.8051,3.79746,0.78169,326.548,384,3185.9,7905.44,20.4325,13.9475,13.0141,2.35981,0,11.0347,16.9734,11.5787,9.75435,1.41608,0,7.61822,1.47359,1.53423,2423,156,22.2031,20.0403,9.6465,8.24084,5.0868,4.20812,5.69479,29,32,46,12,0,61
4.038,0,16385.4,0,2,0,2.807,422.538,422.248,-6.512,471.897,2,1,5,31,35,31,0,31,35,0,0,0,0,28,6,16,0,5,3,4,0,0,1,4,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,28,7,0,19,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,16,4,1,5,1,31,398.26,42.32,0.106,690.609,61.3458,0.088,600.22,0.65883,1.37919,485.59,632.156,4679.98,12189.7,1.47554,91.4837,3.575,0.72161,361.756,429.05,3733.01,9222.84,21.0454,15.2591,13.4956,1.64262,0,11.5884,17.9724,11.5188,8.83844,0.89398,0,6.70222,1.23943,1.29065,2973,166,22.7755,20.462,10.9505,9.36629,5.74218,4.7512,6.18235,31,35,48,9,0,64
4.293,0,16101.4,0,2,0,2.726,409.543,409.264,-4.937,478.484,1,0,5,30,33,32,0,30,33,0,0,0,0,22,7,16,0,4,3,3,0,0,1,3,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,26,7,0,17,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,16,4,0,5,0,30,414.49,27.54,0.066,674.374,30.478,0.045,584.79,0.71514,1.07548,454.957,600.168,4019.95,10664.2,1.41147,87.5114,3.8314,0.78082,340.417,398.93,3422.49,8561.56,21.0872,14.508,13.2567,2.04499,0,10.8097,18.2599,10.8068,8.61523,1.17342,0,6.15893,1.47039,1.53568,2644,158,23.168,20.8175,10.7448,9.14479,5.88,4.84293,6.34572,30,33,46,10,0,60
2.931,0,18428.8,0,2,0,2.827,459.605,459.23,-3.578,523.521,3,2,8,32,34,33,0,32,34,0,0,0,0,18,11,12,0,3,2,3,0,0,0,3,0,0,0,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,25,9,0,19,3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,12,5,3,8,3,32,453.1,106.14,0.234,736.663,158.308,0.214,640.835,0.70542,1.17218,463.226,600.168,4787.44,11337,1.60896,104.582,3.82781,0.76556,360.824,413.947,4296.7,9875.1,22.9765,15.403,13.6671,2.35527,0,11.0706,19.6196,12.4051,9.60621,1.22789,0,7.01805,1.26629,1.34162,3873,160,26.6021,24.0309,13.1853,11.3058,8.03324,6.68749,8.49025,32,34,46,11,0,57
3.942,0,14633.5,0,2,0,2.381,438.49,438.235,-5.058,480.657,4,0,7,31,33,29,0,31,33,0,0,0,0,18,8,6,0,3,1,3,0,0,0,3,0,0,0,9,5,1,1,0,0,0,0,0,0,0,0,0,0,2,27,6,0,24,3,0,0,0,0,0,0,0,0,0,25,0,0,2,0,0,0,0,0,0,0,6,6,0,7,0,31,432.11,64.93,0.15,666.818,66.5077,0.099,581.103,0.65335,1.50094,468.574,632.156,4218.38,10609.2,1.68381,101.029,3.45324,0.69703,346.895,398.93,3799.24,9199.52,22.6481,14.5368,14.6802,3.96055,0,10.4775,18.1917,10.4941,8.8142,1.95845,0,5.27627,1.45123,1.54741,3190,162,25.6198,23.179,10.9505,9.33461,7.5,6.25232,6.97957,31,33,48,15,0,56
3.758,0,15335.7,0,2,0,4.894,375.442,375.186,-5.854,395.132,2,0,5,28,32,22,0,28,32,0,0,0,0,27,4,21,0,5,4,4,0,0,2,3,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,23,9,0,11,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,21,3,0,5,0,28,349.86,38.88,0.111,615.205,68.6791,0.111,542.329,0.65426,1.2682,439.695,584.267,3666.66,9947.4,1.48736,74.3682,3.53914,0.73619,319.798,384,2852.26,7310.03,18.9241,13.776,12.3528,1.56771,0,10.8721,15.5778,9.69879,7.34124,0.76069,0,5.58217,1.39894,1.46016,2088,154,19.9336,16.9829,9.01333,7.11,4.39646,3.29405,4.31244,28,32,45,9,0,62
3.355,0,18824,0,2,0,1.828,515.527,515.214,-6.258,537.649,4,1,8,37,40,28,0,37,40,0,0,0,0,23,8,17,0,4,3,4,0,0,1,3,0,0,0,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,30,10,0,21,2,0,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0,0,0,0,17,5,1,8,1,37,482.81,79.7,0.165,757.16,110.149,0.145,665.842,0.68792,1.317,592.914,778.949,6428.72,16538.9,1.74641,113.517,3.89245,0.74719,439.734,505.754,5615.73,13847,26.5788,17.6132,16.8334,3.49551,0,13.1054,20.5863,11.8332,8.77984,1.09201,0,6.26908,1.40337,1.4866,4982,194,29.97,26.3655,13.5734,11.1388,8.2555,6.54723,7.93726,37,40,57,15,0,71
2.619,0,18182.3,0,2,0,1.091,465.52,465.218,-5.125,506.081,4,1,8,34,37,28,0,34,37,0,0,0,0,23,7,17,0,4,3,4,0,0,1,3,0,0,0,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,27,10,0,18,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,17,5,1,8,1,34,451.07,79.7,0.176,725.243,110.149,0.151,636.72,0.70283,1.17277,523.672,680.587,5388.97,13844.9,1.64666,102.093,3.91468,0.76947,396.712,459.5,4641.34,11410.3,24.0788,16.4019,14.8756,2.27382,0,12.1428,19.3303,11.2052,8.21163,0.93754,0,5.9038,1.39354,1.46861,3947,176,27.046,23.5932,12.9919,10.5805,7.51337,5.8795,7.34203,34,37,51,11,0,65
3.283,0,19674,0,2,0,1.755,499.965,499.179,-5.899,525.513,4,1,8,35,38,27,0,35,38,0,0,0,0,23,7,17,0,4,3,4,0,0,1,3,0,0,0,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,28,10,0,19,2,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,17,5,1,8,1,35,474.11,79.7,0.168,746.648,110.149,0.147,665.565,0.70616,1.17484,546.571,713.16,5670.46,14721.2,1.74705,108.317,3.95444,0.77095,410.98,474.842,4907.6,12201.9,24.949,16.8126,15.4129,2.48455,0,12.5509,20.3869,11.6888,8.74349,1.09255,0,6.23276,1.42497,1.50542,4191,182,28.0194,24.8419,13.1812,10.9828,7.52941,6.05372,7.7953,35,38,53,12,0,68
2.397,0,18976.2,0,2,0,0.869,477.555,477.238,-4.977,533.956,5,1,9,35,38,31,0,35,38,0,0,0,0,23,8,17,0,4,3,4,0,0,1,3,0,0,0,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,28,10,0,19,2,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,17,6,1,9,1,35,475.17,88.93,0.187,752.33,116.18,0.154,658.321,0.71636,1.11769,539.226,696.846,5736.03,14714.5,1.56861,103.529,4.01158,0.78209,410.98,474.842,4967.22,12193.9,24.7859,16.9399,15.0447,2.18927,0,12.5665,20.3606,11.6286,8.43324,0.94258,0,6.14892,1.39417,1.47005,4290,180,28.0194,24.59,13.693,11.2638,7.75584,6.1307,7.91366,35,38,52,11,0,67
6.181,0,18117.3,0,2,1,4.625,479.54,479.23,-8.992,503.116,3,0,5,35,39,28,0,35,39,0,0,0,0,27,6,22,0,5,4,4,0,0,2,3,0,0,0,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,29,10,0,17,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,1,0,0,0,0,0,22,4,0,5,0,35,447.59,46.84,0.104,713.819,68.6791,0.096,627.233,0.69684,1.1964,591.49,795.526,6098.56,15564.6,1.54311,97.2162,3.93287,0.76674,418.776,490.261,4988.73,12156.6,24.7419,16.6857,16.4175,3.53681,0,13.3461,20.1016,11.9387,9.40938,1.28023,0,6.90185,1.36214,1.42014,4278,194,26.6009,23.4804,11.0065,9.07352,6.0277,4.79877,6.08714,35,39,58,16,0,76
5.914,0,17944.3,0,2,1,4.446,399.551,399.177,-8.413,435.954,2,0,3,29,33,25,0,29,33,0,0,0,0,27,5,22,0,5,4,4,0,0,2,3,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,23,10,0,11,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,22,3,0,3,0,29,379.56,57.26,0.15,643.857,83.0425,0.128,573.254,0.64337,1.3455,454.957,600.168,4251.22,10613.6,1.36696,73.8162,3.51247,0.72303,333.703,398.93,3321.15,7878.64,19.6312,14.2592,12.7493,1.60649,0,11.2439,17.5301,11.2918,8.76279,0.92677,0,6.81058,1.32074,1.35219,2639,158,20.8779,18.4674,9.6465,8.05267,4.92403,3.95616,5.128,29,33,46,9,0,62
6.293,0,19200.6,0,2,1,4.826,498.563,498.17,-9.073,500.022,4,0,5,35,39,25,0,35,39,0,0,0,0,27,8,22,0,5,4,4,0,0,2,3,0,0,0,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,29,10,0,17,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,1,0,0,0,0,0,22,5,0,5,0,35,449.95,79.38,0.176,722.672,103.299,0.142,644.561,0.63411,1.55041,576.987,762.424,6360.13,15542.6,1.72251,103.351,3.57886,0.69773,418.776,490.261,5202.22,12130.7,24.4156,16.8374,16.2313,3.37127,0,12.7881,20.0719,12.4756,9.68573,1.15799,0,7.15685,1.223,1.27856,4719,190,26.6009,23.8429,11.8067,10.0054,7.1053,5.85758,6.81592,35,39,56,14,0,70
6.877,0,19109.1,0,2,1,5.498,418.617,418.154,-9.817,451.363,1,0,2,29,33,26,0,29,33,0,0,0,0,26,5,21,0,5,4,4,0,0,3,2,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,24,9,0,12,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,21,2,0,2,0,29,395,72.61,0.183,661.514,111.631,0.168,594.859,0.66278,1.2505,461.799,616.131,4251.44,10611.7,1.37576,75.6669,3.60747,0.74258,333.703,398.93,3320.9,7878.1,19.7943,14.153,13.0295,1.89516,0,11.3295,18.653,12.0966,10.4466,1.52584,0,8.27775,1.317,1.34617,2638,160,20.8779,18.9833,9.24038,8.01875,4.76895,4.02114,5.24905,29,33,47,10,0,63
3.683,0,12920,0,2,0,2.606,323.432,323.2,-6.007,372.897,3,1,4,24,27,25,0,24,27,0,0,0,0,23,3,12,0,4,2,3,0,0,1,2,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,21,6,0,15,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,24,316.82,47.04,0.148,566.559,66.2207,0.116,492.263,0.69738,1.06706,345.371,459.5,2361.46,6742.44,1.3843,67.8309,3.51789,0.76726,258.546,310.764,1916.76,5126.64,16.3551,11.8477,10.1909,1.14295,0,9.08898,14.3463,9.09755,6.81554,0.57679,0,5.28418,1.76507,1.81779,1276,128,17.4156,15.7306,8.13148,6.99405,3.90772,3.24363,4.58418,24,27,37,7,0,51
3.905,0,12126.2,0,2,0,2.675,311.396,311.18,-6.014,345.023,2,1,3,23,26,22,0,23,26,0,0,0,0,23,2,12,0,4,2,3,0,0,1,2,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,20,6,0,14,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,3,1,3,1,23,292.72,37.81,0.129,539.473,60.19,0.111,470.662,0.68201,1.11346,330.763,444.235,2127.98,6183.14,1.41245,63.5604,3.41009,0.75385,245.233,296.423,1702.68,4647.4,15.6481,11.3097,10.0218,1.2275,0,8.68073,13.316,8.67416,6.59393,0.57174,0,5.03839,1.79496,1.84615,1112,124,16.4674,14.7615,7.48611,6.36045,3.66513,2.99986,4.08218,23,26,36,7,0,49
4.186,0,12575.2,0,2,0,2.956,307.433,307.205,-6.45,361.329,2,1,3,23,26,25,0,23,26,0,0,0,0,23,2,12,0,4,2,3,0,0,1,2,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,20,6,0,14,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,12,3,1,3,1,23,303.69,37.81,0.124,549.869,60.19,0.109,477.357,0.68202,1.11346,330.763,444.235,2127.98,6183.14,1.26642,60.7883,3.41009,0.75385,245.233,296.423,1702.68,4647.4,15.6481,11.3097,10.0218,1.2275,0,8.68073,13.938,8.98517,6.95306,0.67541,0,5.24573,1.80353,1.84302,1112,124,16.4674,14.8272,7.48611,6.4029,3.66513,3.02449,4.12771,23,26,36,7,0,49
2.058,0,14061.4,0,2,1,0.973,345.391,345.095,-4.426,331.812,3,1,5,24,27,16,0,24,27,0,0,0,0,21,3,16,0,4,3,3,0,0,2,2,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,18,9,0,9,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,16,4,1,5,1,24,296.7,72.37,0.243,537.799,126.49,0.235,477.477,0.72015,0.83333,363.865,505.754,2295.51,6743.97,1.81588,72.6354,3.75162,0.81824,258.546,310.764,1853.07,5133.76,16.7338,11.5874,10.8523,1.957,0,9.49585,13.6311,9.2305,7.74219,1.18803,0,6.21089,1.85957,1.96699,1207,134,17.4156,15.2878,6.95749,5.6796,3.12834,2.43987,3.61786,24,27,40,11,0,57
2.058,0,14061.4,0,2,1,0.973,345.391,345.095,-4.493,331.812,3,1,5,24,27,16,0,24,27,0,0,0,0,21,3,16,0,4,3,3,0,0,2,2,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,18,9,0,9,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,16,4,1,5,1,24,296.73,72.37,0.243,537.799,126.49,0.235,477.477,0.73011,0.78145,363.865,505.754,2315.91,6741.33,1.81588,72.6354,3.8035,0.82956,258.546,310.764,1872.19,5130.89,16.7338,11.5705,10.9528,2.03646,0,9.4173,13.6311,9.22452,7.80072,1.22382,0,6.15552,1.83966,1.94461,1224,134,17.4156,15.2878,6.95749,5.6796,3.24107,2.5315,3.61786,24,27,40,11,0,56
3.73,0,14992.5,0,2,1,3.543,375.457,375.13,-4.655,384.425,2,1,4,26,29,22,0,26,29,0,0,0,0,21,4,12,0,4,2,3,0,1,0,3,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,8,0,15,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,12,4,1,4,1,26,329.22,65.99,0.2,572.299,113.578,0.198,502.726,0.76382,0.72134,400.414,552.659,2965.9,7910.97,1.64119,78.7772,3.97909,0.84653,285.467,339.763,2448.91,6145.69,18.3112,12.4307,12.0933,2.45024,0,9.94483,15.2524,10.4552,9.23263,1.54231,0,7.1352,1.56203,1.62709,1726,144,19.3222,17.6437,7.78799,6.75878,4.07756,3.44283,4.58654,26,29,43,12,0,57
3.301,0,16048.3,0,2,1,1.744,402.482,402.141,-4.928,413.178,3,1,5,28,31,23,0,28,31,0,0,0,0,23,4,12,0,4,2,3,0,0,0,4,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,22,9,0,16,3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,12,4,1,5,1,28,356.47,74.86,0.21,614.632,120.003,0.195,540.411,0.76909,0.71428,431.052,584.267,3457.5,9225.35,1.69133,86.2582,4.09306,0.85141,312.765,369.16,2893.4,7296.5,19.7254,13.4307,12.7885,2.45024,0,10.5184,16.3432,11.0418,9.44533,1.48538,0,7.31472,1.54108,1.60838,2123,152,21.2404,19.0832,9.01333,7.63888,4.85492,3.98452,5.20623,28,31,45,12,0,59
3.553,0,14684.2,0,2,1,2.365,381.437,381.121,-5.139,389.024,2,2,4,26,28,21,0,26,28,0,0,0,0,17,6,12,0,3,2,2,0,0,0,3,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,20,8,0,14,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,12,4,2,4,2,26,336.56,74.78,0.222,590.793,133.541,0.226,519.743,0.76404,0.75037,372.738,505.754,2704.89,7300.52,1.73109,81.3615,3.95006,0.84036,278.585,325.212,2421,6152.41,18.7338,12.4299,11.4599,2.16818,0,9.35838,15.0285,10.0608,8.40527,1.29848,0,6.42252,1.89596,1.98937,1688,136,20.727,18.9462,9,7.81651,4.71626,3.97394,5.69588,26,28,40,11,0,53
2.058,0,14061.4,0,2,1,0.973,345.391,345.095,-4.536,331.812,3,1,5,24,27,16,0,24,27,0,0,0,0,21,3,16,0,4,3,3,0,0,2,2,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,18,9,0,9,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,16,4,1,5,1,24,296.73,72.37,0.243,537.799,126.49,0.235,477.477,0.72015,0.83333,363.865,505.754,2346.19,6736.53,1.81588,72.6354,3.75162,0.81824,258.546,310.764,1900.51,5126.56,16.7338,11.5705,10.9409,2.03646,0,9.49676,13.6311,9.22452,7.79727,1.22382,0,6.19131,1.8214,1.92422,1241,134,17.4156,15.2878,6.95749,5.6796,3.24107,2.5315,3.61786,24,27,40,11,0,56
2.517,0,15488.8,0,2,1,1.431,361.846,361.065,-5.083,346.156,3,1,5,24,27,16,0,24,27,0,0,0,0,21,3,16,0,4,3,3,0,0,2,2,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,18,9,0,9,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,16,4,1,5,1,24,311.36,72.37,0.232,550.104,126.49,0.229,497.104,0.73011,0.78145,363.865,505.754,2315.91,6741.33,1.81588,72.6354,3.8035,0.82956,258.546,310.764,1872.19,5130.89,16.7338,11.5705,10.9528,2.03646,0,9.4173,14.387,9.60249,8.23716,1.34981,0,6.39062,1.84064,1.94094,1224,134,17.4156,15.6269,6.95749,5.87806,3.24107,2.63954,3.82732,24,27,40,11,0,56
2.517,0,15488.8,0,2,1,1.431,361.846,361.065,-5.092,346.156,3,1,5,24,27,16,0,24,27,0,0,0,0,21,3,16,0,4,3,3,0,0,2,2,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,18,9,0,9,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,16,4,1,5,1,24,311.36,72.37,0.232,550.104,126.49,0.229,497.104,0.72015,0.83333,363.865,505.754,2346.19,6736.53,1.81588,72.6354,3.75162,0.81824,258.546,310.764,1900.51,5126.56,16.7338,11.5705,10.9409,2.03646,0,9.49676,14.387,9.60248,8.2337,1.34981,0,6.44329,1.82228,1.92092,1241,134,17.4156,15.6269,6.95749,5.87806,3.24107,2.63954,3.82732,24,27,40,11,0,56
5.777,0,17555.6,0,2,0,4.217,428.544,428.238,-6.893,463.868,1,1,4,32,37,29,0,32,37,0,0,0,0,33,3,21,0,6,4,4,0,0,1,5,0,0,0,4,4,1,1,0,1,0,0,1,0,0,0,0,0,0,28,9,0,16,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,2,0,0,0,21,3,1,4,1,32,395.65,35.16,0.088,667.668,42.448,0.063,583.04,0.58843,1.72248,538.091,713.16,5355.84,13800.2,1.38543,84.5116,3.27751,0.6555,383.306,459.5,4061.63,9890.15,21.493,15.7591,14.2362,1.833,0,12.8719,18.3047,11.8539,9.31464,1.00878,0,7.59508,1.06924,1.10151,3341,180,22.4631,19.7419,9.93236,8.21042,4.63999,3.68108,5.0653,32,37,53,11,0,75
5.45,0,17421,0,2,0,3.89,435.563,435.242,-7.156,478.822,1,1,5,33,38,29,0,33,38,0,0,0,0,33,3,21,0,6,4,4,0,0,1,5,0,0,0,4,4,1,1,0,1,0,0,1,0,0,0,0,0,0,28,9,1,16,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,0,0,0,21,4,1,5,1,33,416.8,58.95,0.141,681.665,82.8845,0.121,598.375,0.59632,1.67028,553.858,729.528,5704.42,14668.6,1.32359,82.0631,3.3741,0.66888,397.632,474.842,4369.73,10615.7,22.2001,16.2971,14.4053,1.74845,0,13.2956,18.8739,12.1385,9.4969,1.02912,0,7.76214,1.07475,1.10286,3655,184,23.4017,20.2614,10.5459,8.53221,4.85748,3.74812,5.23861,33,38,54,11,0,77
2.795,0,14703.1,0,2,1,1.709,395.399,395.092,-5.524,363.379,3,1,5,27,30,16,0,27,30,0,0,0,0,21,4,16,0,4,3,3,0,0,2,2,0,0,0,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,21,9,0,12,2,0,0,0,0,0,0,0,0,0,24,0,0,1,0,1,0,0,0,0,0,16,4,1,5,1,27,328.48,72.37,0.22,569.715,126.49,0.222,506.599,0.72983,0.87073,428.4,600.168,2985,8590.72,1.92467,82.7609,3.88415,0.81687,299.071,354.413,2481.3,6738.78,19.2338,12.7818,12.9106,3.25815,0,10.3799,14.887,9.85248,8.36894,1.3783,0,6.52081,1.78928,1.9041,1716,152,20.28,17.9958,7.67958,6.34636,3.89594,3.10289,4.22991,27,30,46,15,0,62
2.389,0,14510.4,0,2,1,0.981,341.427,341.12,-4.017,348.8,3,0,5,24,27,19,0,24,27,0,0,0,0,21,3,16,0,4,3,3,0,0,2,2,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,18,9,0,9,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,16,4,0,5,0,24,309.89,63.58,0.205,543.104,106.528,0.196,479.678,0.70728,0.9004,363.865,505.754,2320.26,6740.98,1.64663,70.8052,3.68456,0.80361,258.546,310.764,1884.57,5129.56,16.7338,11.5705,10.9528,2.03646,0,9.42162,14.2777,9.49742,8.21452,1.38443,0,6.45304,1.82188,1.91765,1231,134,17.4156,15.3537,6.95749,5.71801,3.24107,2.55234,3.65802,24,27,40,11,0,56
