Index,Name,Muscarinic acetylcholine receptor M3,ALogP98,ALogP98_Unknown,Apol,FormalCharge,CoordDimension,IsChiral,LogD,Molecular_Weight,Molecular_Mass,Molecular_Solubility,VSA_TotalArea,HBA_Count,HBD_Count,NPlusO_Count,Num_Atoms,Num_Bonds,Num_Hydrogens,Num_ExplicitHydrogens,Num_ExplicitAtoms,Num_ExplicitBonds,Num_PositiveAtoms,Num_NegativeAtoms,Num_SpiroAtoms,Num_BridgeHeadAtoms,Num_RingBonds,Num_RotatableBonds,Num_AromaticBonds,Num_BridgeBonds,Num_Rings,Num_AromaticRings,Num_RingAssemblies,Num_Rings3,Num_Rings4,Num_Rings5,Num_Rings6,Num_Rings7,Num_Rings8,Num_Rings9Plus,Num_Chains,Num_ChainAssemblies,Num_Fragments,Num_ComplexedFragments,Num_MetalAtoms,Num_SGroups,Num_Superatoms,Num_Isotopes,Num_CustomData,Num_PiBonds,Num_RepeatUnits,Num_V3000Templates,Num_RGroupFragments,Num_StereoAtoms,Num_StereoBonds,Num_SingleBonds,Num_DoubleBonds,Num_TripleBonds,Num_AliphaticSingleBonds,Num_AliphaticDoubleBonds,Num_UnknownStereoAtoms,Num_UnknownStereoBonds,Num_DativeBonds,Num_HydrogenBonds,Num_AlleneStereoCenters,Num_AtropisomerCenters,Num_AxialStereoCenters,Num_TrueAlleneStereoCenters,Num_TrueAtropisomerCenters,Num_AtomClasses,Num_Macro_Chains,Num_Macro_Residues,Num_TerminalRotomers,Num_TrueStereoAtoms,Num_UnknownTrueStereoAtoms,Num_PseudoStereoAtoms,Num_UnknownPseudoStereoAtoms,Num_MesoStereoAtoms,Num_EnhancedStereoAtoms,Num_QueryAtoms,Num_QueryBonds,Num_H_Acceptors,Num_H_Donors,Num_H_Acceptors_Lipinski,Num_H_Donors_Lipinski,Organic_Count,Molecular_SurfaceArea,Molecular_PolarSurfaceArea,Molecular_FractionalPolarSurfaceArea,Molecular_SASA,Molecular_PolarSASA,Molecular_FractionalPolarSASA,Molecular_SAVol,BIC,CIC,E_ADJ_equ,E_ADJ_mag,E_DIST_equ,E_DIST_mag,IAC_Mean,IAC_Total,IC,SIC,V_ADJ_equ,V_ADJ_mag,V_DIST_equ,V_DIST_mag,CHI_0,CHI_1,CHI_2,CHI_3_C,CHI_3_CH,CHI_3_P,CHI_V_0,CHI_V_1,CHI_V_2,CHI_V_3_C,CHI_V_3_CH,CHI_V_3_P,JX,JY,Wiener,Zagreb,Kappa_1,Kappa_1_AM,Kappa_2,Kappa_2_AM,Kappa_3,Kappa_3_AM,PHI,SC_0,SC_1,SC_2,SC_3_C,SC_3_CH,SC_3_P
337,594721,4.41,-0.49,0,"6,820.92",1,2,1,-0.49,202.314,202.181,-2.862,284.549,2,0,3,14,14,24,0,14,14,1,0,0,0,6,2,0,0,1,0,1,0,0,0,1,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,2,0,0,0,0,0,0,2,0,3,0,14,245.07,18.46,0.075,390.847,18.0595,0.046,330.323,0.78219,0.82926,150.583,240.215,520.376,"1,429.89",1.29811,49.3284,2.97809,0.78219,115.968,134.606,562.572,"1,431.12",10.9831,6.20612,7.29481,3.01938,0,4.11891,10.3326,5.30459,5.78767,2.3601,0,2.76818,2.33751,2.51743,304,72,12.0714,11.952,3.86776,3.79711,3.59183,3.52209,3.24166,14,14,22,10,0,21
338,594756,4.89,-0.49,0,"6,820.92",1,2,1,-0.49,202.314,202.181,-2.865,284.549,2,0,3,14,14,24,0,14,14,1,0,0,0,6,2,0,0,1,0,1,0,0,0,1,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,2,0,0,0,0,0,0,2,0,3,0,14,245.07,18.46,0.075,390.847,18.0595,0.046,330.323,0.70715,1.11497,150.583,240.215,510.182,"1,432.05",1.29811,49.3284,2.69238,0.70715,115.968,134.606,555.249,"1,433.12",10.9831,6.20612,7.30191,3.01938,0,4.05781,10.3326,5.30459,5.79176,2.3601,0,2.7329,2.38056,2.5622,299,72,12.0714,11.952,3.86776,3.79711,3.59183,3.52209,3.24166,14,14,22,10,0,21
339,594758,4.39,-0.285,0,"7,334.18",1,2,1,-0.285,216.34,216.196,-3.422,305.942,2,0,3,15,15,26,0,15,15,1,0,0,0,6,2,0,0,1,0,1,0,0,0,1,0,0,0,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,15,265.07,18.46,0.069,403.689,18.0595,0.044,340.276,0.59641,1.57676,171.946,282.193,593.363,"1,688.52",1.27874,52.4286,2.33012,0.59641,127.465,147.207,643.442,"1,691.12",11.9058,6.5354,8.14137,3.67899,0,4.70972,11.2553,5.65699,6.54438,2.83024,0,3.29263,2.49592,2.67401,354,80,13.0667,12.9472,3.78559,3.7198,3.2256,3.16462,3.21074,15,15,25,13,0,25
340,608576,7.05,4.451,0,"16,847.80",0,2,1,1.438,386.574,386.149,-5.37,424.154,1,0,3,26,29,26,0,26,29,0,0,0,0,22,4,12,0,4,2,2,0,0,0,4,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,22,7,0,16,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,0,0,0,0,12,4,0,3,0,26,361.56,68.06,0.188,598.855,94.9386,0.158,529.042,0.73064,0.92307,387.726,521.319,"2,742.08","7,954.76",1.49947,77.9728,3.77736,0.80361,285.467,339.763,"2,285.26","6,176.18",18.0956,12.631,11.4482,1.64395,0,9.86463,17.1136,11.7288,9.68739,1.3275,0,7.58459,1.59839,1.65685,"1,604",140,19.3222,17.9577,8.56632,7.66814,4.22448,3.68982,5.29624,26,29,41,9,0,56
341,608578,4,0.188,0,"7,308.86",0,2,1,-0.616,203.302,203.098,-0.584,230.958,2,0,3,13,14,17,0,13,14,0,0,0,0,10,1,0,0,2,0,2,0,0,2,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,13,1,0,13,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,13,197.18,48.75,0.247,361.734,77.2875,0.213,312.264,0.8684,0.30769,143.083,212.877,508.683,"1,433.60",1.57301,47.1905,3.39274,0.91684,109.466,134.606,455.663,"1,199.52",9.42228,6.18154,5.75809,1.00985,0,4.85379,9.04893,6.29335,5.73843,0.877,0,4.57981,1.86398,1.99873,236,68,9.55102,9.61837,3.63,3.67204,1.77514,1.80087,2.71685,13,14,20,5,0,26
342,675999,4.96,3.342,0,"12,304.90",0,2,0,2.385,379.537,379.283,-5.097,499.192,3,1,6,27,27,37,0,27,27,0,0,0,0,5,13,0,0,1,0,1,0,0,1,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,24,2,1,24,2,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,4,1,6,1,27,423.53,61.88,0.146,676.407,81.698,0.12,576.48,0.70255,1.2743,326.096,413.947,"3,031.91","6,656.96",1.39846,89.5018,3.48057,0.73199,277.71,310.764,"3,053.57","6,666.78",20.1231,12.7767,11.6046,2.52486,0,7.28521,17.6045,10.1664,8.17949,1.53481,0,4.35396,1.91831,2.01647,"2,715",122,25.037,23.4593,14.0571,12.7436,13.7521,12.4338,11.0725,27,27,34,8,0,33
343,676003,5.31,3.798,0,"12,818.10",0,2,0,2.841,393.563,393.299,-5.594,520.585,3,1,6,28,28,39,0,28,28,0,0,0,0,5,14,0,0,1,0,1,0,0,1,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25,2,1,25,2,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,4,1,6,1,28,439.5,61.88,0.14,701.186,81.698,0.116,596.992,0.68465,1.3841,340.32,429.05,"3,316.35","7,240.17",1.38328,92.68,3.42325,0.71208,291.046,325.212,"3,338.18","7,250.06",20.8302,13.2767,11.9581,2.52486,0,7.53521,18.3116,10.6664,8.53304,1.53481,0,4.60396,1.89222,1.98444,"3,061",126,26.0357,24.4578,14.8996,13.5723,14.6194,13.2878,11.8553,28,28,35,8,0,34
344,676014,7.36,2.651,0,"16,117.50",0,2,1,-0.47,407.509,407.232,-3.4,464.423,3,1,7,30,33,29,0,30,33,0,0,0,0,23,4,12,0,4,2,2,0,0,0,3,1,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,25,8,0,19,2,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,12,5,1,7,1,30,404.43,68.78,0.17,640.595,85.0181,0.132,558.128,0.72453,1.02516,461.799,616.131,"3,654.80","10,702.40",1.50072,88.5429,3.88172,0.79107,340.417,398.93,"3,112.20","8,600.97",21.2504,14.4692,13.1573,1.99863,0,11.0996,17.837,10.5212,8.37287,1.08196,0,6.1937,1.6053,1.68171,"2,290",160,23.168,20.5007,10.2924,8.5349,5.01017,3.98279,5.83237,30,33,47,11,0,65
345,676082,5.17,1.746,0,"8,939.62",0,2,0,-0.215,279.421,279.231,-3.63,378.513,1,1,4,20,20,29,0,20,20,0,0,0,0,5,10,0,0,1,0,1,0,0,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,1,1,18,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,20,316.53,49.57,0.156,554.713,86.2723,0.155,472.343,0.71767,1.07548,205.926,254.084,"1,498.27","3,308.31",1.33641,65.4844,3.24643,0.75115,187.598,212.877,"1,516.59","3,313.06",14.6315,9.73638,7.59239,0.67552,0,5.731,12.8653,7.85876,5.53949,0.38077,0,3.71309,1.99797,2.08157,"1,107",86,18.05,17.0028,11.6371,10.7037,8.8128,7.98893,9.09964,20,20,23,3,0,25
346,676085,5.85,2.202,0,"9,452.88",0,2,0,0.241,293.448,293.247,-4.143,399.906,1,1,4,21,21,31,0,21,21,0,0,0,0,5,11,0,0,1,0,1,0,0,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19,1,1,19,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,21,332.5,49.57,0.149,579.492,86.2723,0.148,492.855,0.69156,1.22149,218.92,268.078,"1,690.48","3,708.85",1.31925,68.601,3.17081,0.7219,200.089,226.477,"1,709.71","3,713.81",15.3386,10.2364,7.94594,0.67552,0,5.981,13.5724,8.35876,5.89305,0.38077,0,3.96309,1.9704,2.04891,"1,293",90,19.0476,18.0001,12.5347,11.5924,9.58579,8.74596,9.9364,21,21,24,3,0,26
347,(R)-Hexbutinol,8.01,4.945,0,"11,192.40",0,2,1,3.975,311.461,311.225,-6.145,393.317,0,0,2,23,25,29,0,23,25,0,0,0,0,18,5,6,0,3,1,3,0,0,0,3,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,3,1,18,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,6,2,1,2,1,23,315.52,23.47,0.074,570.875,47.278,0.082,489.992,0.65371,1.31585,304.062,398.93,"2,080.54","5,626.92",1.21736,63.3027,3.2077,0.70911,238.776,282.193,"1,798.07","4,635.92",15.96,11.2886,9.57195,1.18556,0,8.12816,14.1367,9.2917,7.10592,0.64295,0,5.44019,1.74835,1.78007,"1,226",116,17.8112,16.554,8.90909,7.99437,4.75932,4.16276,5.75387,23,25,33,7,0,43
348,(R)-Trihexyphenidyl,7.56,4.417,0,"11,705.70",0,2,1,3.256,301.466,301.241,-5.387,387.636,0,0,2,22,24,31,0,22,24,0,0,0,0,18,5,6,0,3,1,3,0,0,0,3,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,3,0,18,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,6,2,1,2,1,22,306.94,23.47,0.076,556.477,47.278,0.084,475.552,0.61403,1.53974,289.877,384,"1,831.69","5,127.12",1.19926,63.5611,2.91969,0.65472,225.723,268.078,"1,577.11","4,186.08",15.2529,10.7886,9.21839,1.18556,0,7.8916,13.8438,9.2917,7.27751,0.72274,0,5.81208,1.70144,1.73413,"1,039",112,16.8438,16.0139,8.20312,7.60862,4.30839,3.92638,5.53835,22,24,32,7,0,42
349,9-OH-risperidone,5,2.53,0,"15,615.50",0,2,1,0.969,426.484,426.207,-4.421,448.602,4,1,7,31,35,27,0,31,35,0,0,0,0,27,4,10,0,5,2,3,0,0,1,4,0,0,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,2,28,7,0,22,3,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,10,5,1,7,1,31,397.57,82.17,0.206,646.486,109.397,0.169,564.136,0.7605,0.82746,506.637,680.587,"4,731.91","12,150.10",1.63076,94.5841,4.12672,0.83297,361.756,429.05,"3,775.06","9,197.79",21.5348,15.008,13.9134,2.1704,0,12.3326,17.6812,11.0646,8.72299,1.035,0,6.77043,1.16648,1.2239,"3,047",172,22.7755,20.3298,9.70011,8.16363,4.66574,3.78488,5.3537,31,35,51,12,0,71
350,Acetylcholine,5.27,-1.195,0,"5,017.98",1,2,0,-1.195,146.207,146.118,-1.909,210.459,2,0,3,10,9,16,0,10,9,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,8,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,10,186.91,26.3,0.14,330.755,38.868,0.117,283.56,0.69896,1,71.014,110.039,202.398,480.782,1.40615,36.5599,2.32192,0.69896,68.0077,75.0586,273.507,627.44,8.19867,4.4165,4.84673,1.9689,0,1.70825,7.17792,3.35479,3.35397,1.47923,0,1.06743,3.05886,3.36246,139,42,10,9.59,4,3.68391,9.14285,8.74174,3.53287,10,9,12,5,0,7
351,Adinazolam,5,3.519,0,"15,136.30",0,2,0,1.958,351.833,351.125,-5.602,367.047,3,0,5,25,28,18,0,25,28,0,0,0,0,22,3,17,0,4,3,2,0,0,1,2,1,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,19,9,0,10,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,17,4,0,5,0,25,337.87,46.31,0.137,570.432,63.6439,0.111,513.194,0.6719,1.13058,372.738,505.754,"2,456.54","7,346.53",1.53373,65.9505,3.51326,0.75654,271.958,325.212,"2,046.67","5,644.92",17.3885,12.131,11.1896,1.71628,0,9.15879,14.903,8.49129,6.73441,0.97848,0,4.37027,1.87148,1.95096,"1,352",136,18.3673,15.9948,7.93499,6.42515,3.83999,2.96612,4.11076,25,28,40,9,0,55
352,AF-DX384,7.18,4.04,0,"18,603.80",0,2,1,0.918,478.63,478.306,-4.935,566.593,3,2,8,35,38,38,0,35,38,0,0,0,0,23,9,12,0,4,2,2,0,0,0,3,1,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,30,8,0,24,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,12,5,2,8,2,35,480.15,80.8,0.168,771.593,100.105,0.129,667.593,0.70948,1.21041,531.821,680.587,"5,443.49","14,734.20",1.4595,106.544,3.91886,0.76401,410.98,474.842,"4,729.21","12,214.70",24.6228,17.1177,14.5028,1.69488,0,12.2248,21.0023,13.0172,9.39936,0.82777,0,6.81228,1.3931,1.45943,"3,951",178,28.0194,25.1328,14.2353,12.1302,7.31274,5.99781,8.71042,35,38,51,10,0,69
353,Amentoflavone,5,4.509,0,"22,765.60",0,2,0,3.374,538.458,538.09,-4.566,507.307,4,6,10,40,45,18,0,40,45,0,0,0,0,34,3,24,0,6,4,4,0,0,0,6,0,0,0,11,11,1,1,0,0,0,0,0,0,0,0,0,0,2,29,16,0,17,4,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,24,10,6,10,6,40,470.49,173.98,0.369,717.79,295.4,0.411,647.303,0.62008,1.64436,719.354,963.895,"7,697.42","21,680.40",1.45307,84.2783,3.67756,0.69102,499.801,584.267,"6,218.39","16,594.60",28.2918,19.1003,18.5519,3.43039,0,15.7576,20.2445,11.7625,9.06058,1.17926,0,6.4573,1.4308,1.4914,"5,176",226,30.0444,25.647,12.1791,9.53617,5.92,4.41676,6.11435,40,45,68,18,0,95
354,AMITRIPTYLINE,7.65,4.772,0,"12,619.40",0,2,0,3.336,277.403,277.183,-5.956,343.565,0,0,1,21,23,23,0,21,23,0,0,0,0,17,3,12,0,3,2,1,0,0,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,16,7,0,10,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,21,288.1,3.24,0.011,517.646,11.7765,0.022,450.794,0.64281,1.23809,275.749,369.16,"1,597.44","4,649.99",1.13032,49.7345,3.15422,0.71812,212.785,254.084,"1,393.62","3,755.36",14.6565,10.254,8.98273,1.14982,0,7.2628,12.9718,7.76938,6.02404,0.73685,0,4.20352,2.05347,2.06953,882,108,15.879,14.0931,7.513,6.27595,3.85484,3.08462,4.21179,21,23,31,6,0,41
355,AQ-RA741,7.2,3.769,0,"18,170.60",0,2,0,2.037,463.615,463.295,-5.313,549.996,3,1,7,34,37,37,0,34,37,0,0,0,0,23,9,12,0,4,2,2,0,0,0,3,1,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,29,8,0,23,2,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,12,5,1,7,1,34,465.97,68.78,0.147,749.407,85.0181,0.113,648.638,0.67859,1.36072,516.372,664.386,"5,350.57","13,805.50",1.43507,101.891,3.72673,0.73253,396.712,459.5,"4,625.29","11,379.90",23.9156,16.6009,14.1776,1.7698,0,12.1949,20.5023,12.7334,9.31718,0.95072,0,7.18282,1.31534,1.37052,"3,924",174,27.046,24.3576,13.5168,11.5787,7.0715,5.84645,8.29498,34,37,50,10,0,67
356,ARECOLINE,7.37,0.743,0,"5,652.94",0,2,0,0.226,155.194,155.095,-0.553,193.111,2,0,3,11,11,13,0,11,11,0,0,0,0,6,2,0,0,1,0,1,0,0,0,1,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,9,2,0,9,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,171.02,29.54,0.172,337.694,44.6464,0.132,292.853,0.88573,0.18181,94.4347,134.606,290.407,800.368,1.49722,35.9334,3.27761,0.94744,82.7686,98.1075,318.126,798.935,8.26758,5.23638,4.41738,0.69104,0,3.42564,6.96238,3.69664,2.7474,0.36733,0,1.7894,2.45337,2.61081,156,50,9.0909,8.4268,4.13265,3.64343,2.5,2.13307,2.79113,11,11,14,3,0,16
357,ARIPIPRAZOLE,5.33,4.998,0,"18,352.60",0,2,0,3.626,448.385,447.148,-6.146,480.268,2,1,5,30,33,27,0,30,33,0,0,0,0,23,7,12,0,4,2,3,0,0,0,4,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,26,7,0,20,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,12,4,1,5,1,30,414.47,44.81,0.108,685.966,54.8588,0.079,616.238,0.71457,1.10398,448.047,584.267,"4,396.22","10,587.30",1.60168,91.296,3.80291,0.77501,340.417,398.93,"3,688.11","8,505.01",20.9241,14.5974,12.9674,1.76115,0,10.9753,18.5139,11.3247,8.60949,0.9543,0,6.56734,1.11252,1.16399,"3,204",156,23.168,21.4424,11.2277,10.0114,6.2925,5.48125,7.15558,30,33,45,9,0,58
358,ATR,9.48,1.721,0,"10,964.80",0,2,1,0.273,289.369,289.168,-2.473,336.487,2,1,4,21,23,23,0,21,23,0,0,0,2,15,5,6,9,3,1,2,0,0,1,2,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,19,4,0,16,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,2,0,0,6,4,1,4,1,21,280.94,49.77,0.177,491.975,80.1479,0.162,426.043,0.79601,0.60737,281.523,384,"1,731.62","4,623.41",1.40752,61.9313,3.78494,0.86171,212.785,254.084,"1,477.49","3,740.69",14.8196,10.1859,8.97723,1.26835,0,7.8303,12.4426,7.76956,6.22661,0.77152,0,5.00683,1.58056,1.6492,959,110,15.879,14.6967,7.05078,6.26014,3.50459,3.02553,4.3811,21,23,32,7,0,43
359,BENZTROPINE,8.96,3.875,0,"13,022.10",0,2,1,2.314,307.429,307.194,-4.871,363.281,1,0,2,23,26,25,0,23,26,0,0,0,2,21,4,12,9,4,2,3,0,0,1,3,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,6,0,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,2,0,0,12,2,0,2,0,23,295.4,12.47,0.042,530.804,17.8072,0.033,460.568,0.60675,1.48976,330.763,444.235,"2,151.61","6,178.17",1.24464,59.7431,3.03379,0.67066,245.233,296.423,"1,728.71","4,643.12",15.6481,11.3097,9.98979,1.19932,0,8.7837,13.7668,8.78322,6.98136,0.77649,0,5.58815,1.54163,1.58018,"1,161",124,16.4674,14.9211,7.48611,6.46371,3.66513,3.05984,4.1933,23,26,36,7,0,49
360,Biperidine,8.41,3.648,0,"12,392.80",0,2,1,2.488,311.461,311.225,-5.062,379.098,0,0,2,23,26,29,0,23,26,0,0,0,2,20,5,6,8,4,1,3,0,0,2,2,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,22,4,0,19,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,0,6,2,1,2,1,23,301.4,23.47,0.077,541.305,47.278,0.087,466.096,0.74232,0.88107,336.856,459.5,"2,152.56","6,176.11",1.21736,63.3027,3.64248,0.80522,245.233,296.423,"1,722.46","4,644.40",15.7005,11.255,10.1648,1.52986,0,8.93895,14.0319,9.44153,7.82931,0.999,0,6.42383,1.5257,1.55253,"1,142",126,16.4674,15.4102,7.08692,6.41,3.38331,2.99144,4.29475,23,26,37,9,0,51
361,BROMPERIDOL,5.15,3.971,0,"13,610.80",0,2,0,2.87,420.315,419.09,-6.119,420.19,1,0,3,26,28,23,0,26,28,0,0,0,0,18,6,12,0,3,2,3,0,0,0,3,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,7,0,15,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,3,1,3,1,26,364.29,40.54,0.111,602.364,74.1172,0.123,546.111,0.59947,1.62556,366.423,490.261,"2,996.58","7,257.08",1.56816,76.8402,3.07487,0.65416,278.585,325.212,"2,630.55","6,116.40",18.5707,12.4601,11.4823,2.13076,0,9.38594,16.2131,9.75077,7.82941,1.18218,0,5.63783,1.40871,1.4499,"2,035",134,20.727,19.2085,9.46745,8.42037,5.75,5.00594,6.22088,26,28,39,10,0,48
362,BUPROPION,5,3.12,0,"9,995.34",0,2,1,2.156,239.741,239.108,-4.36,290.573,1,1,2,16,16,18,0,16,16,0,0,0,0,6,4,6,0,1,1,1,0,0,0,1,0,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,12,4,0,9,1,0,0,0,0,0,0,0,0,0,14,0,0,1,0,1,0,0,0,0,0,6,2,1,2,1,16,255.95,29.1,0.113,428.687,58.5778,0.136,381.175,0.7809,0.625,173.925,254.084,736.914,"1,967.64",1.46498,49.8094,3.375,0.84375,139.152,160,780.559,"1,970.79",12.3449,7.29351,7.63304,2.44415,0,4.55244,10.9289,5.74713,5.42705,1.72557,0,2.38703,2.71366,2.79878,454,78,14.0625,13.206,5.55765,4.98063,4.81663,4.27616,4.1109,16,16,23,8,0,23
363,CARBACHOL,5.05,-1.405,0,"4,938",1,2,0,-1.406,147.196,147.113,-1.597,204.98,2,1,4,10,9,15,0,10,9,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,8,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,2,1,4,2,10,186.33,52.32,0.28,326.019,91.3995,0.28,279.797,0.69896,1,71.014,110.039,202.398,480.782,1.51933,37.9833,2.32192,0.69896,68.0077,75.0586,273.507,627.44,8.19867,4.4165,4.84673,1.9689,0,1.70825,6.75527,3.14346,3.18142,1.444,0,1.00642,3.03895,3.36819,139,42,10,9.39,4,3.53185,9.14285,8.54649,3.31641,10,9,12,5,0,7
364,Cathinone,5,1.092,0,"6,450.68",0,2,1,0.632,149.19,149.084,-2.004,184.887,1,1,2,11,11,11,0,11,11,0,0,0,0,6,2,6,0,1,1,1,0,0,0,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,6,2,1,2,2,11,162.14,43.09,0.265,327.652,96.022,0.293,287.098,0.68175,0.79589,94.4347,134.606,294.311,799.464,1.43292,31.5244,2.66353,0.76993,82.7686,98.1075,318.126,798.935,8.26758,5.21521,4.50122,0.69245,0,3.44496,6.44969,3.56416,2.51895,0.30892,0,1.47187,2.81149,2.87466,156,50,9.0909,7.95152,4.13265,3.30275,2.5,1.88309,2.38744,11,11,14,3,0,16
365,CHLORPROMAZINE,7.25,4.739,0,"14,374.90",0,2,0,2.785,318.864,318.096,-4.848,348.44,0,0,2,21,23,19,0,21,23,0,0,0,0,16,4,12,0,3,2,1,0,0,0,3,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,17,6,0,11,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,3,0,2,0,21,303.04,31.78,0.104,521.183,35.4583,0.068,470.891,0.7277,0.85714,281.523,384,"1,598.40","4,647.70",1.51699,60.6796,3.53517,0.80485,212.785,254.084,"1,406.57","3,752.91",14.8196,10.1479,9.27485,1.4385,0,7.30247,13.9158,8.33117,7.01051,1.06691,0,4.94016,1.88197,1.94814,896,110,15.879,14.6391,7.05078,6.2223,3.67346,3.15227,4.33756,21,23,32,7,0,42
366,CHLORPROTHIXENE,7.66,5.124,0,"14,769.50",0,2,0,4.73,315.86,315.085,-6.236,344.212,0,0,1,21,23,18,0,21,23,0,0,0,0,16,3,12,0,3,2,1,0,0,0,3,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,16,7,0,10,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,21,301.24,28.54,0.094,520.155,40.3332,0.077,471.776,0.72045,0.85714,281.523,384,"1,598.40","4,647.70",1.43624,56.0134,3.53517,0.80485,212.785,254.084,"1,406.57","3,752.91",14.8196,10.1479,9.27485,1.4385,0,7.30247,13.8389,8.26465,6.96866,1.07526,0,4.94061,2.02048,2.06107,896,110,15.879,14.5816,7.05078,6.18453,3.67346,3.12886,4.29429,21,23,32,7,0,42
