5161,455.97,7,0,455.97,0,3,2.47,2.95,18704.7,2.76,455.96,455.12,-6.47,453.92,5,0,7,31,35,22,31,35,27,4,16,5,3,3,5,4,26,9,17,29,5,0,7,0,31,419.93,100.85,0.24,686.72,139.33,0.2,622.03
5162,304.17,6,4,304.17,0,6,-1.79,-0.51,10273.1,-0.51,304.17,303.06,-1.35,324.44,1,3,6,18,18,19,18,18,6,6,0,1,0,1,6,5,18,0,18,15,6,4,6,4,18,286.44,93.39,0.33,465.25,159.81,0.34,419.65
5163,230.27,4,1,230.27,0,1,1.06,1.48,9314.92,0.27,230.26,230.11,-1.98,248.47,2,1,4,17,19,14,17,19,17,1,6,3,1,2,2,2,14,5,11,15,4,1,4,1,17,213.95,41.57,0.19,421.86,59.73,0.14,371.59
5166,568.61,9,1,568.61,1,9,2.58,3.95,18510.4,3.95,568.6,568.25,-5.82,600.86,8,1,9,40,44,38,40,44,24,9,0,5,0,1,11,8,39,5,39,40,9,1,9,1,40,522.5,117.59,0.23,740.64,162.82,0.22,641.06
5167,285.31,7,0,285.31,0,1,3.28,2.31,10596.4,2.31,285.3,285.12,-3.05,285.58,6,0,7,21,24,15,21,24,20,2,15,4,3,2,3,3,18,6,9,21,5,0,7,0,21,272.64,78.34,0.29,471,99.52,0.21,416.78
5168,273.29,7,0,273.29,0,2,2.9,2.01,10223.9,2.01,273.29,273.12,-2.84,285.78,6,0,7,20,22,15,20,22,15,3,15,3,3,2,5,5,16,6,7,20,5,0,7,0,20,277.65,78.34,0.28,460.33,99.52,0.22,407.03
5169,487.42,11,4,441.44,1,8,0.11,-2.06,16419,-2.07,441.44,441.17,-4.34,464.65,3,4,11,32,34,23,32,34,17,9,6,3,1,2,8,4,25,9,22,30,9,4,11,5,32,430.58,188.87,0.44,670.79,302,0.45,588.77
5170,440.95,5,1,440.95,0,5,4.84,3.12,17753,3.12,441.95,441.19,-7.77,466.8,1,1,5,31,35,27,31,35,27,5,16,5,3,4,6,6,27,8,18,27,1,2,5,2,31,401.8,41.71,0.1,666.78,67.93,0.1,592.91
5171,309.39,3,1,309.39,0,4,3.23,2.13,12720.7,2.29,310.39,310.17,-6.67,341.82,1,1,3,23,26,21,23,26,21,4,16,4,3,2,2,2,19,7,10,23,1,2,3,2,23,293.06,33.12,0.11,524.56,52.2,0.1,459.17
5172,512.65,9,0,512.65,1,10,3.55,4.37,19102,2.87,510.63,510.28,-4.19,589.55,5,0,9,37,40,38,37,40,22,10,6,4,1,3,10,9,33,7,30,29,7,0,9,0,37,517.46,107.56,0.21,776.32,110.54,0.14,675.39
5176,323.4,8,1,323.39,0,9,0.65,0.57,11404.8,1.82,324.4,324.2,-2.74,383.6,5,1,8,23,24,26,23,24,10,9,10,2,2,1,5,2,20,4,14,17,6,2,8,3,23,347.28,98.56,0.28,563.76,151.27,0.27,485.76
5179,424.88,6,1,424.88,1,6,5.12,3.28,17885.7,4.34,425.89,425.13,-6.78,444.3,5,0,6,30,33,22,30,33,21,7,18,4,3,2,6,4,23,10,14,27,5,1,6,2,30,400.72,74.26,0.19,617.03,75.81,0.12,554.78
5183,624.87,8,0,624.87,2,6,6.37,6.54,23459,4.98,624.86,624.42,-6.38,715.89,4,0,8,46,53,52,46,53,42,6,6,8,1,5,9,8,45,8,42,40,8,0,8,0,46,603.07,72.88,0.12,900.17,79.28,0.09,774.51
5185,350.82,5,2,350.82,0,2,4.3,4.43,14979.8,3.89,349.81,349.04,-5.53,337.65,3,1,5,23,25,14,23,25,16,3,12,3,2,2,5,2,16,9,10,20,3,1,5,1,23,304.49,85.72,0.28,528.61,124.88,0.24,480.93
5186,502.53,8,3,502.53,1,1,4.03,4.4,21313.9,4.4,502.52,502.16,-7.03,477.65,4,3,8,38,45,22,38,45,36,3,25,8,5,3,6,4,31,14,16,38,3,3,8,3,38,440.53,111.2,0.25,681.65,166.76,0.24,607.67
5187,220.25,4,2,220.25,0,2,1.04,0.86,8262.92,0.6,221.25,221.12,-0.51,234.03,0,2,4,16,18,14,16,18,15,2,6,3,1,2,2,2,14,4,11,16,3,3,4,3,16,199.55,41.27,0.21,412.78,90.85,0.22,361.77
5188,445.56,7,1,445.56,0,7,4.55,4.24,18286.6,3.64,445.56,445.25,-6.28,511.24,1,1,7,33,36,31,33,36,24,8,18,4,3,4,7,5,26,10,17,23,6,1,7,1,33,446.11,77.22,0.17,707.84,109.2,0.15,619.14
5189,419.38,6,1,419.38,0,4,4.49,2.23,15774,2.18,418.37,418.05,-6.18,370.28,3,0,6,29,32,11,29,32,21,5,16,4,3,2,7,4,22,10,13,27,5,0,6,0,29,360,113.93,0.32,578.49,167.19,0.29,526.58
5191,190.63,5,4,190.63,0,3,-1.6,-0.98,7121.06,-0.91,191.64,191.07,-0.71,209.28,0,4,5,12,12,12,12,12,5,3,5,1,1,1,4,2,10,2,7,12,3,5,5,7,12,195.32,102.2,0.52,356.06,199.86,0.56,316.87
5195,258.28,6,2,258.28,0,0,1.07,-0.91,10115.3,0.14,259.28,259.12,-2.18,274.65,3,1,6,19,21,15,19,21,17,1,6,3,1,2,4,4,15,6,12,19,3,2,6,3,19,247.25,78.38,0.32,424.55,89.73,0.21,375.01
5196,404.46,6,1,404.46,0,7,4.2,2.63,16907.3,3.68,405.47,405.18,-6.43,446.26,5,0,6,30,33,25,30,33,21,8,18,4,3,2,5,3,23,10,14,27,5,1,6,2,30,395.71,74.26,0.19,620.4,75.81,0.12,546.44
5197,370.79,6,3,370.79,0,3,2.55,1.13,15690.3,2.16,369.78,369.06,-5.34,368.35,2,2,6,26,28,14,26,28,17,5,12,3,2,2,6,3,18,10,12,24,4,2,6,2,26,340.26,98.32,0.29,559.13,162.85,0.29,507.51
5200,259.26,6,2,259.26,0,0,1.22,-0.74,10026.8,0.32,260.27,260.1,-2.44,268.94,4,1,6,19,21,14,19,21,17,1,6,3,1,2,4,4,15,6,12,19,4,2,6,3,19,240.38,84.37,0.35,419.74,100.64,0.24,371.59
5202,254.67,4,1,254.67,0,3,0,1.84,10257.1,1.84,254.67,254.04,-3.05,256.49,3,1,4,17,18,11,17,18,11,3,6,2,1,2,5,4,13,5,10,17,4,1,4,1,17,233.64,55.76,0.24,413.86,91.05,0.22,375.29
5204,262.18,2,1,262.18,0,4,2.71,1.69,10916.5,1.69,263.18,262.08,-5.05,304.07,0,1,2,16,16,18,16,16,6,4,6,1,1,1,6,3,13,3,10,15,1,2,2,2,16,269.74,24.67,0.09,434.2,52.15,0.12,394.64
5207,873.08,16,5,873.08,2,10,4.49,0.52,27830.3,0.54,872.07,871.51,-6.08,999.55,10,2,16,61,67,75,61,67,39,11,0,7,0,6,22,16,66,1,66,61,16,4,16,4,61,850.13,213.34,0.25,1114.28,281.31,0.25,942.53
5208,639.83,9,2,639.83,2,3,6.7,5.21,23388.7,5.03,639.82,639.38,-7.58,751.4,7,1,9,46,50,53,46,50,34,3,0,5,0,1,11,9,43,7,43,45,9,2,9,2,46,636.23,116.04,0.18,918.05,153.84,0.17,788.66
5212,499.46,7,1,499.46,1,5,6.22,4.78,21367.1,5.21,498.44,498.11,-6.11,477.21,4,0,7,36,41,21,36,41,31,5,23,6,4,2,6,4,27,14,15,34,6,0,7,0,36,440.65,107.47,0.24,698.57,158.75,0.23,622.91
5213,467.98,7,0,467.98,0,1,2.83,3.07,19077.2,2.88,467.97,467.12,-6.53,453.73,5,0,7,32,37,22,32,37,31,2,16,6,3,3,5,4,28,9,19,30,5,0,7,0,32,419.84,100.85,0.24,682.41,139.33,0.2,618.73
5214,807.89,15,5,807.89,2,12,2.83,2.59,29376,2.59,807.88,807.35,-7.34,878.5,10,4,15,58,63,53,58,63,32,13,12,6,2,3,19,10,51,12,45,51,14,5,15,5,58,781.14,224.44,0.29,1019.08,338.09,0.33,885.19
5216,375.56,3,1,375.55,0,3,2.04,1.8,16163.3,2.26,375.55,375.13,-8.26,419.51,0,0,3,25,27,25,25,27,16,6,10,3,2,3,6,4,21,6,15,19,2,1,3,1,25,370.61,101.04,0.27,606.82,164.62,0.27,543.6
5218,361.44,5,0,361.44,0,1,3.48,2.29,15082.1,2.29,362.45,362.19,-5.33,394.47,2,0,5,27,31,24,27,31,26,2,16,5,3,1,3,2,23,8,14,27,3,1,5,1,27,342.88,38.9,0.11,570.65,58.87,0.1,500.58
5220,390.53,5,1,390.53,0,8,4.4,2.21,16565.6,2.21,391.53,391.25,-7.78,476.42,2,1,5,29,31,31,29,31,17,10,17,3,3,3,5,3,22,9,13,23,2,2,5,2,29,402.79,51.36,0.13,676.9,87.03,0.13,589.61
5221,288.35,4,1,288.35,0,3,3.74,2.9,12925.9,3.96,288.35,288.14,-5.44,308.1,2,1,4,22,25,16,22,25,21,3,21,4,4,3,3,2,16,9,4,20,2,1,4,1,22,279.61,46.5,0.17,502.05,80.65,0.16,444.64
5222,217.25,3,2,217.25,0,2,2.71,2.44,9042.56,2.4,217.24,217.1,-3.41,237.83,1,2,3,16,17,12,16,17,12,2,12,2,2,2,4,4,11,6,5,14,3,2,3,4,16,215.67,64.92,0.3,406,135.94,0.33,358.13
5223,265.22,7,2,265.22,0,0,1.04,0.43,9994.5,0.71,264.21,264.05,-3.16,271.28,2,1,7,19,19,10,19,19,6,4,6,1,1,1,8,4,12,7,9,16,6,1,7,1,19,270.76,123.24,0.46,424.39,214.31,0.5,379.73
5224,204.23,4,3,204.23,0,3,0.92,0.75,8477.14,1.78,205.23,205.1,-1.55,229.07,0,3,4,15,16,13,15,16,11,3,11,2,2,2,3,3,11,5,5,15,2,4,4,4,15,206.03,70.39,0.34,397.42,130.3,0.33,348.24
5226,899.12,14,3,899.12,3,7,5.97,5.23,31187.4,5.23,899.11,898.51,-8.98,1026.07,11,2,14,64,71,74,64,71,52,7,0,8,0,4,15,15,65,6,65,62,14,3,14,3,64,858.52,170.06,0.2,1204.22,210.3,0.17,1030.07
5227,261.32,5,3,261.32,0,2,0.52,-0.48,9999,0.45,262.33,262.16,-2.61,299.47,1,3,5,19,21,20,19,21,15,2,6,3,1,1,4,3,17,4,14,18,3,4,5,4,19,249.25,65.8,0.26,439.68,109.17,0.25,382.29
5229,266.39,2,1,266.39,0,3,4.11,3.87,11711.6,3.86,266.38,266.18,-4.77,325.72,0,1,2,20,22,22,20,22,18,3,12,3,2,3,3,3,16,6,10,16,2,1,2,1,20,269.76,15.27,0.06,504.27,26.86,0.05,438.49
5230,274.54,3,0,274.54,0,1,3.55,3.01,12199,3.01,274.53,272.96,-5.06,248.45,2,0,3,16,17,6,16,17,11,2,11,2,2,2,4,3,11,6,5,16,2,0,3,0,16,240.36,30.71,0.13,432.11,59.33,0.14,413.55
5231,294.32,7,3,294.32,0,0,1.22,1.83,11849.8,1.79,294.31,294.12,-3.4,293.37,4,3,7,22,25,14,22,25,21,2,15,4,3,3,4,4,17,8,8,22,4,3,7,3,22,273.63,98.82,0.36,486.25,138.86,0.29,430.33
5232,376.46,6,0,376.46,0,5,3.35,2.47,15463.2,1.15,376.45,376.19,-4.74,417.61,4,0,6,28,31,24,28,31,23,6,17,4,3,4,4,2,22,9,13,24,4,0,6,0,28,367.77,62.47,0.17,619.85,78.93,0.13,544.28
5234,524.59,8,1,524.59,2,9,5.26,2.73,20249.8,2.73,525.59,525.24,-7.03,582.59,6,1,8,38,41,34,38,41,22,11,12,4,2,3,10,6,31,10,25,35,7,2,8,2,38,508.32,87.53,0.17,772.58,109.54,0.14,673.28
5235,208.26,4,1,208.26,0,3,1.2,0.37,8049.98,0.37,208.26,208.12,-2.71,254.58,2,1,4,15,15,16,15,15,5,4,5,1,1,1,5,4,11,4,8,15,2,1,4,1,15,228.96,51.1,0.22,419,99.64,0.24,366.49
5236,339.41,6,0,339.41,0,8,1.58,2.7,13233.6,2.7,338.4,338.11,-2.82,371.39,5,0,6,23,24,20,23,24,11,8,6,2,1,2,5,3,19,5,16,23,6,0,6,0,23,330.1,105.34,0.32,543.62,112.1,0.21,483.39
5239,253.34,4,1,253.34,0,3,3.21,2.04,8731.24,2.04,253.34,253.17,-3.1,309.2,3,1,4,18,19,23,18,19,11,3,0,2,0,2,6,4,17,2,17,17,3,1,4,1,18,262.9,55.4,0.21,446.52,91.45,0.2,383.1
5240,377.53,7,2,377.53,0,7,1.55,0.3,14763.3,-0.21,377.52,377.14,-3.86,423.49,4,0,7,24,24,27,24,24,6,9,6,1,1,1,9,2,17,7,14,18,4,1,7,2,24,373.79,118.98,0.32,566.37,144.38,0.25,494.63
5242,387.48,5,3,387.48,0,2,1.05,2.75,15633.2,2.75,387.47,387.06,-5.03,393.45,1,3,5,26,28,17,26,28,18,4,12,3,2,3,7,6,20,7,14,22,7,3,5,3,26,358.31,152.14,0.42,566.56,247.55,0.44,515.98
5243,262.35,4,2,262.35,0,8,3.74,1.46,10652.7,1.45,263.36,263.18,-4.17,337.67,2,0,4,19,19,23,19,19,6,8,6,1,1,1,4,2,14,5,11,18,3,2,4,3,19,286.37,58.43,0.2,486.92,67.37,0.14,423.23
5245,461.38,5,1,461.38,,7,,3.24,14681.2,4.01,461.38,461.01,-6.83,375.37,4,1,5,29,31,10,29,31,15,8,15,3,3,2,9,2,24,7,15,25,4,1,5,1,29,366.91,115.32,0.31,570.08,174.75,0.31,518.93
5248,265.24,6,2,265.24,,2,,-0.7,9731.6,-0.7,263.21,263.04,-1.89,250.61,4,0,6,19,21,10,20,22,16,2,6,3,1,3,6,5,16,5,13,18,6,0,6,0,19,239.75,90.88,0.38,436.64,132.59,0.3,390.42
5249,384.58,5,2,384.58,0,13,4.31,2.43,14892.1,2.45,385.58,385.25,-7.36,491.52,2,2,5,26,26,37,26,26,6,14,6,1,1,1,6,2,21,5,18,23,3,3,5,3,26,402.6,79.22,0.2,668.6,133.54,0.2,572.86
5251,205.23,5,1,205.23,0,2,0.01,-0.87,7261,0,204.22,204.03,-0.69,211.97,2,0,5,13,13,10,13,13,5,3,0,1,0,1,4,2,11,2,11,13,5,0,5,0,13,203.06,94.97,0.47,363.4,135.54,0.37,324.02
5252,399.48,8,3,399.48,0,9,1.52,-1.16,13203.4,0.19,397.46,397.21,-3.53,463.47,3,1,8,28,29,31,28,29,11,11,0,2,0,2,7,2,26,3,26,24,7,1,8,1,28,410.51,127.82,0.31,642.33,195.32,0.3,552.03
5253,515.64,8,2,515.64,2,12,5.09,3.17,18533.1,3.19,514.63,514.28,-6.59,592.94,5,1,8,37,40,40,37,40,21,13,6,4,1,3,7,2,34,6,31,33,7,1,8,1,37,507.37,113.99,0.22,797.66,165.85,0.21,687.55
5256,373.49,5,0,373.49,0,10,3.56,4.06,14851.3,4.06,373.49,373.23,-5.38,462.56,4,0,5,27,28,31,27,28,12,10,12,2,2,2,7,4,22,6,16,20,5,0,5,0,27,403.67,40.16,0.1,635.16,35.9,0.06,548.34
5257,235.28,5,2,235.28,0,2,-1.7,-0.54,9510.74,-1.85,234.27,233.99,-1.84,219.12,1,1,5,14,14,8,14,14,5,4,5,1,1,1,4,1,9,5,6,13,4,1,5,1,14,211.72,122.91,0.58,399.03,203.2,0.51,361.64
5258,413.56,5,2,413.55,0,11,4.36,3.5,16552.6,3.52,414.56,414.26,-7.07,519.14,3,1,5,30,31,36,30,31,12,12,12,2,2,2,8,4,24,7,18,27,4,2,5,3,30,446.5,72.37,0.16,670.13,91.05,0.14,578.96
5259,369.46,6,0,369.46,1,7,5.36,3.97,14373,3.96,369.46,369.21,-4.9,429.35,5,0,6,27,29,27,27,29,18,8,12,3,2,3,5,4,22,7,16,23,6,0,6,0,27,369.59,64.55,0.17,622.92,79.13,0.13,542.03
5262,217.23,5,3,217.23,0,2,1.36,0.36,9019.76,1.39,218.23,218.09,-1.83,235.74,1,3,5,16,17,12,16,17,11,3,11,2,2,2,4,3,11,6,5,16,2,4,5,5,16,218.63,93.25,0.43,403.14,174.17,0.43,354.74
5263,429.51,7,1,429.51,0,13,1.1,2.61,16738.1,2.66,428.5,428.21,-5.57,503.14,4,0,7,31,32,30,31,32,12,14,12,2,2,2,7,3,24,8,18,30,7,0,7,0,31,445.93,88.13,0.2,701.36,119.05,0.17,610.32
5264,540.69,7,1,540.69,2,6,5.02,4.7,19091.4,4.7,540.69,540.31,-6.48,610.14,6,1,7,39,44,44,39,44,30,6,0,6,0,2,9,6,39,5,39,36,7,1,7,1,39,512.09,99.13,0.19,750.66,150.76,0.2,644.96
5266,268.36,3,2,268.36,0,5,2.52,1.13,11845.4,1.46,269.36,269.17,-4.6,330.08,1,1,3,20,21,21,20,21,12,5,12,2,2,2,4,1,14,7,8,16,1,2,3,4,20,280.33,56.74,0.2,464.26,58.58,0.13,407.16
5268,426.39,5,3,426.39,0,13,3.34,2.53,17322.7,2.53,427.39,426.17,-7.69,491.16,2,2,5,28,29,30,28,29,12,13,12,2,2,2,5,4,23,6,17,25,4,3,5,5,28,425.97,84.98,0.2,669.89,124.94,0.19,599.24
5271,162.24,2,0,162.24,0,1,1,-0.32,6626.8,-0.08,163.24,163.12,-2.88,205.98,1,0,2,12,13,15,12,13,11,1,6,2,1,2,2,2,10,3,7,12,1,1,2,1,12,170.19,17.33,0.1,345.85,30.88,0.09,300.06
5272,160.1,3,1,137.11,0,0,2.24,-0.26,5632.5,-0.26,137.11,137.02,-1.08,143.33,0,1,3,10,10,5,10,10,6,1,6,1,1,1,3,2,6,4,3,10,3,1,3,1,10,139.37,60.36,0.43,292.3,114.49,0.39,260.65
5275,267.24,9,4,267.24,0,2,-1.38,-2.02,8972.14,-1.88,267.24,267.1,-0.39,259.94,4,4,9,19,21,13,19,21,15,2,10,3,2,2,5,5,17,4,11,19,8,4,9,5,19,253.63,139.54,0.55,422.34,238.62,0.57,372.71
5276,155.2,3,0,155.2,0,1,0.78,-0.82,5705.12,0.23,156.2,156.1,-1.69,198.65,2,0,3,11,11,14,11,11,6,2,0,1,0,1,3,2,9,2,9,11,2,1,3,1,11,170.7,30.74,0.18,332.94,49.52,0.15,288.37
5278,339.5,3,0,339.5,0,4,4.15,0.8,14820,1.65,341.51,341.19,-6.51,399.95,0,0,3,24,27,27,24,27,22,4,12,4,2,2,2,2,21,6,15,16,2,2,3,2,24,326.44,37.42,0.11,562.31,40.33,0.07,493.72
5280,386.37,3,0,306.47,0,10,3.06,2.83,11980.3,2.83,306.46,306.24,-6.32,420.56,2,0,3,22,22,32,22,22,6,10,6,1,1,1,6,1,18,4,15,18,2,0,3,0,22,350.79,26.3,0.07,563.95,38.87,0.07,482.47
5282,136.19,1,1,136.19,0,2,1.98,2.13,5908.06,2.13,136.19,136.09,-2.07,178.21,0,1,1,10,10,12,10,10,6,2,6,1,1,1,2,1,7,3,4,8,1,1,1,1,10,148.08,20.23,0.14,321.93,52.15,0.16,280.59
5283,285.34,4,0,285.34,0,0,3.69,2.86,11594.1,2.86,285.34,285.14,-3.86,320.67,3,0,4,21,23,19,21,23,16,3,6,3,1,2,2,1,17,6,14,19,3,0,4,0,21,274.48,38.77,0.14,509.03,50.68,0.1,447.3
5287,992.18,23,11,992.18,3,17,-5.12,-2.18,36209,-2.19,992.17,991.43,-7.86,1107.35,11,11,23,68,70,65,68,70,31,17,6,3,1,3,21,12,56,14,53,65,14,11,23,14,68,983.94,424.1,0.43,1348.52,662.83,0.49,1181.66
5288,398.54,8,0,398.54,0,9,1.43,1.41,13455.4,1.41,398.54,398.29,-1.23,501.45,4,0,8,28,29,38,28,29,12,9,0,2,0,2,5,1,27,2,27,12,4,0,8,0,28,427.8,65.56,0.15,687.66,62.89,0.09,585.98
5289,188.22,4,2,188.22,0,6,1.7,-1.03,6262.02,-0.98,186.21,186.09,-2.08,229.94,0,0,4,13,12,14,13,12,0,8,0,0,0,0,3,1,10,2,10,7,4,0,4,0,13,210.94,80.25,0.38,392.51,141.33,0.36,340.07
5293,185.07,7,4,185.07,0,3,-4.54,-4.64,5813.96,-5.5,184.07,184,0.95,171.35,1,0,7,11,10,7,11,10,0,4,0,0,0,0,5,1,8,2,8,11,6,2,7,4,11,182.53,147.16,0.81,285.92,182.66,0.64,253.61
5294,328.27,9,5,328.27,0,2,-2.97,-0.85,11060.6,-0.85,328.27,328.08,-0.29,320.96,4,5,9,23,25,16,23,25,16,2,6,3,1,1,7,7,21,4,18,23,9,5,9,5,23,296.64,145.91,0.49,468.05,239.09,0.51,412.52
5295,308.5,2,0,308.5,1,16,8.29,6.99,11834.2,6.99,308.5,308.27,-8.01,445.8,2,0,2,22,21,36,22,21,0,16,0,0,0,0,2,1,18,3,18,22,2,0,2,0,22,354.67,26.3,0.07,638.43,49.52,0.08,545.08
5298,317.47,3,0,317.47,1,8,5.6,3.39,12352.8,3.55,318.47,318.24,-6.65,417.29,2,0,3,23,24,32,23,24,11,8,6,2,1,2,6,3,20,4,17,19,2,1,3,1,23,344.78,30.74,0.09,567.32,49.52,0.09,485.75
5301,205.34,2,1,205.35,0,5,2.15,1.63,8363.5,1.63,205.34,205.06,-2.94,236.18,1,1,2,12,12,15,12,12,5,5,0,1,0,1,2,1,11,1,11,12,3,1,2,2,12,204.1,93.69,0.46,394.87,153.14,0.39,352.46
5302,199.7,3,2,164.25,0,3,-1.59,-3.32,6212.12,-2.73,164.25,164.08,-0.75,204.04,0,0,3,10,9,14,10,9,0,4,0,0,0,0,4,1,8,1,8,9,2,1,3,3,10,172.29,70.47,0.41,306.55,78.99,0.26,266.95
5303,216.04,6,2,170.06,0,4,-2.33,-2.7,5219.16,-3.34,170.06,170,1.45,160.61,1,2,6,10,9,7,10,9,0,4,0,0,0,0,4,1,8,1,8,7,6,2,6,2,10,168.21,122.69,0.73,307.3,191.32,0.62,269.23
5306,224.22,6,2,224.22,0,2,-0.79,-0.32,8085.56,-0.52,224.21,224.08,-0.82,234.72,3,2,6,16,17,12,16,17,11,2,0,2,0,2,5,5,13,4,13,16,4,2,6,2,16,212.75,78.87,0.37,385,122.07,0.32,340.08
5309,328.49,2,1,328.49,1,13,8.62,4.99,14071.3,5.01,327.48,327.23,-8.86,450.08,0,0,2,24,23,31,24,23,0,14,0,0,0,0,2,1,16,7,16,24,2,0,2,0,24,372.77,40.12,0.11,660.37,78.99,0.12,575.78
5312,348.32,9,2,348.32,0,3,0.65,0.38,14234.2,-0.22,347.31,347.09,-3.61,330.7,6,1,9,26,29,11,26,29,22,4,11,4,2,3,4,3,18,11,12,24,7,1,9,1,26,309.19,111.41,0.36,534.05,143.48,0.27,481.46
5313,143.95,3,0,97.97,0,0,-0.8,-0.88,2757.18,-1.67,98.98,98.96,0.44,72.99,0,0,3,5,4,1,5,4,0,0,0,0,0,0,3,1,3,1,3,5,3,1,3,1,5,81.89,70.17,0.86,210.51,114.29,0.54,187.6
5315,386.5,3,1,386.5,1,1,6.27,5.1,14817.9,5.1,386.5,386.23,-7.09,457.75,2,1,3,28,30,31,28,30,18,3,6,3,1,3,10,8,24,6,21,26,3,1,3,1,28,398.37,46.53,0.12,605.57,85.02,0.14,523.74
5317,285.3,5,3,285.3,0,3,4.04,0.19,11894.4,0.21,283.28,283.08,-4.16,303.05,0,1,5,21,22,13,21,22,12,5,12,2,2,2,6,3,14,8,8,19,5,1,5,1,21,283.52,92.29,0.33,478.34,156.42,0.33,424.34
5318,149.15,2,0,126.16,0,0,-0.3,-0.12,5697.62,0.71,126.16,126,-2.01,130.25,0,0,2,8,8,4,8,8,6,0,0,1,0,1,2,2,5,3,5,8,2,0,2,0,8,122.71,58.39,0.48,277.09,109.24,0.39,258.43
5321,400.51,5,1,400.51,0,4,2.41,2.98,14577.3,2.98,400.51,400.23,-5.01,459.03,4,1,5,29,32,32,29,32,20,4,0,4,0,1,8,5,27,5,27,29,5,1,5,1,29,392.52,80.67,0.21,586.03,138.7,0.24,506.42
5325,244.22,6,2,244.22,0,2,-0.71,-0.1,7835.14,-0.3,244.22,244.09,-1.12,248.15,3,2,6,17,18,13,17,18,11,2,0,2,0,2,6,6,15,3,15,17,4,2,6,2,17,223.88,78.87,0.35,396.15,122.07,0.31,347.72
5326,612.64,18,10,612.64,3,17,-7.89,-12.33,21300.4,-12.33,610.62,610.14,-3.1,640.92,4,4,18,40,39,30,40,39,0,21,0,0,0,0,13,1,31,8,31,20,14,6,18,10,40,619.88,382.79,0.62,795.69,490.83,0.62,711.62
5327,178.15,6,1,178.15,0,0,-0.14,-0.57,6809.68,-0.58,178.15,178.05,-1.34,170.49,1,1,6,13,14,6,13,14,11,0,11,2,2,1,3,3,9,5,3,13,4,1,6,2,13,169.53,89.83,0.53,343.86,165.54,0.48,308.72
5330,380.5,5,2,380.5,0,2,3.36,4.02,14442.8,2.48,379.49,379.16,-5.52,417.3,1,0,5,26,28,27,26,28,16,3,6,3,1,1,9,4,22,6,19,24,5,1,5,1,26,370.06,102.88,0.28,563.13,180.79,0.32,488.53
5338,324.46,2,1,324.46,0,2,3.89,4.83,11271.1,4.83,324.46,324.21,-4.15,385.85,1,0,2,24,27,28,24,27,20,1,0,4,0,1,5,4,23,3,23,24,2,1,2,1,24,314.15,37.29,0.12,524.01,78.99,0.15,453.3
5341,292.14,5,2,292.14,0,2,1.55,1.24,8665.1,1.26,292.14,291.01,-3.63,251.49,3,2,5,17,19,10,17,19,16,2,11,3,2,2,2,2,13,6,7,17,5,2,5,2,17,235.34,62.2,0.26,439.98,84.47,0.19,409.13
5342,301.38,4,4,301.38,0,7,3.47,1.77,12457.6,2.11,301.38,301.17,-4.64,361.93,0,2,4,22,23,23,22,23,12,7,12,2,2,2,5,4,17,6,11,20,3,3,4,4,22,313.49,80.13,0.26,514.16,123.16,0.24,448.56
5345,372.09,7,3,372.09,0,2,-0.51,-1.03,7596.3,-1.23,372.09,371.96,-1.9,274.61,3,3,7,18,19,10,18,19,11,2,0,2,0,2,7,7,16,3,16,18,5,3,7,3,18,258.38,99.1,0.38,425.24,157.58,0.37,403.95
5349,342.48,3,1,342.48,0,2,3.58,3.83,12751.8,3.83,342.47,342.22,-4.78,403.21,2,1,3,25,28,30,25,28,20,2,0,4,0,1,6,3,24,4,24,25,3,1,3,1,25,340.76,54.37,0.16,535.43,105.83,0.2,459.53
5350,557,9,6,450.64,1,20,-1.93,-5.77,15586.9,-5.77,450.63,450.35,-5.38,618.01,0,6,9,31,30,48,31,30,0,20,0,0,0,0,7,1,28,2,28,10,6,6,9,6,31,528.37,121.38,0.23,764.86,197.7,0.26,651.78
5352,349.14,8,4,349.14,0,2,-0.7,-1.61,9218.04,-1.8,349.14,348,-1.74,307.16,3,4,8,20,21,13,20,21,11,3,0,2,0,2,7,7,17,4,17,20,6,4,8,4,20,284.36,119.33,0.42,457.91,193.08,0.42,424.16
5353,246.31,4,1,246.31,0,3,0.13,1.44,9763.64,1.44,246.31,246.14,-2.73,289.69,2,1,4,18,19,18,18,19,11,3,6,2,1,2,5,4,14,5,11,15,2,1,4,1,18,253,49.41,0.2,451.11,80.54,0.18,393.72
5357,339.35,6,1,339.35,0,3,3.34,2.2,13978.5,3.67,338.33,338.1,-5.26,353.88,4,0,6,25,27,16,25,27,17,6,17,3,3,3,6,5,18,9,9,21,5,0,6,0,25,332.59,84.62,0.25,551.74,122.02,0.22,489.32
5359,896.13,14,5,896.13,3,13,6.84,5.7,33164.9,5.68,896.12,895.51,-7.83,1006.57,6,3,14,65,73,69,65,73,45,13,16,9,3,2,15,7,62,11,53,65,12,5,14,5,65,871.71,177.13,0.2,1175.32,243.55,0.21,1012.05
5360,331.46,5,3,331.46,0,7,-0.31,3.79,12740.8,3.79,331.45,331.23,-4.57,412.41,2,2,5,24,25,29,24,25,12,7,6,2,1,2,7,3,20,5,17,18,3,3,5,4,24,355.49,88.19,0.25,571.29,166.04,0.29,492.4
